,state_zip,FacID,FacID.1,lat,lon,state_facility,deaths_coef_2,deaths_coef_1_x,deaths_coef_3_x,deaths_coef_2_all,deaths_coef_1_all,deaths_coef_3_all
21859,Connecticut,50039,50039,40.8737,-75.9936,Pennsylvania,0.492031994,0.448215121,0.53584888,16.78691539,15.29198974,18.28184189
21860,DC,50039,50039,40.8737,-75.9936,Pennsylvania,0.109143863,0.099424273,0.118863457,16.78691539,15.29198974,18.28184189
21861,Delaware,50039,50039,40.8737,-75.9936,Pennsylvania,0.18951119,0.172634653,0.206387735,16.78691539,15.29198974,18.28184189
21862,Florida,50039,50039,40.8737,-75.9936,Pennsylvania,0.209180482,0.190552379,0.227808585,16.78691539,15.29198974,18.28184189
21863,Georgia,50039,50039,40.8737,-75.9936,Pennsylvania,0.15479771,0.141012542,0.168582879,16.78691539,15.29198974,18.28184189
21864,Idaho,50039,50039,40.8737,-75.9936,Pennsylvania,1.94E-07,1.77E-07,2.12E-07,16.78691539,15.29198974,18.28184189
21865,Illinois,50039,50039,40.8737,-75.9936,Pennsylvania,0.143541939,0.13075913,0.156324749,16.78691539,15.29198974,18.28184189
21866,Indiana,50039,50039,40.8737,-75.9936,Pennsylvania,0.158958763,0.144803041,0.173114486,16.78691539,15.29198974,18.28184189
21867,Iowa,50039,50039,40.8737,-75.9936,Pennsylvania,0.011754803,0.010708005,0.0128016,16.78691539,15.29198974,18.28184189
21868,Kansas,50039,50039,40.8737,-75.9936,Pennsylvania,0.005342183,0.004866447,0.005817919,16.78691539,15.29198974,18.28184189
21869,Kentucky,50039,50039,40.8737,-75.9936,Pennsylvania,0.118801529,0.10822192,0.129381139,16.78691539,15.29198974,18.28184189
21870,Louisiana,50039,50039,40.8737,-75.9936,Pennsylvania,0.017293542,0.015753504,0.01883358,16.78691539,15.29198974,18.28184189
21871,Maine,50039,50039,40.8737,-75.9936,Pennsylvania,0.120885632,0.110120423,0.131650842,16.78691539,15.29198974,18.28184189
21872,Maryland,50039,50039,40.8737,-75.9936,Pennsylvania,1.438997792,1.310850601,1.567145071,16.78691539,15.29198974,18.28184189
21873,Massachusetts,50039,50039,40.8737,-75.9936,Pennsylvania,0.694841603,0.632963965,0.756719256,16.78691539,15.29198974,18.28184189
21874,Michigan,50039,50039,40.8737,-75.9936,Pennsylvania,0.370036489,0.337083701,0.40298928,16.78691539,15.29198974,18.28184189
21875,Minnesota,50039,50039,40.8737,-75.9936,Pennsylvania,0.011030335,0.010048053,0.012012617,16.78691539,15.29198974,18.28184189
21876,Mississippi,50039,50039,40.8737,-75.9936,Pennsylvania,0.020266385,0.018461607,0.022071162,16.78691539,15.29198974,18.28184189
21877,Missouri,50039,50039,40.8737,-75.9936,Pennsylvania,0.036212294,0.032987489,0.039437099,16.78691539,15.29198974,18.28184189
21878,Montana,50039,50039,40.8737,-75.9936,Pennsylvania,1.20E-05,1.09E-05,1.31E-05,16.78691539,15.29198974,18.28184189
21879,Nebraska,50039,50039,40.8737,-75.9936,Pennsylvania,0.002816925,0.00256607,0.00306778,16.78691539,15.29198974,18.28184189
21880,Nevada,50039,50039,40.8737,-75.9936,Pennsylvania,1.35E-05,1.23E-05,1.47E-05,16.78691539,15.29198974,18.28184189
21881,New Hampshire,50039,50039,40.8737,-75.9936,Pennsylvania,0.14005742,0.127584906,0.152529938,16.78691539,15.29198974,18.28184189
21882,New Jersey,50039,50039,40.8737,-75.9936,Pennsylvania,1.462540913,1.332297354,1.592784519,16.78691539,15.29198974,18.28184189
21883,New Mexico,50039,50039,40.8737,-75.9936,Pennsylvania,6.54E-05,5.96E-05,7.13E-05,16.78691539,15.29198974,18.28184189
21884,New York,50039,50039,40.8737,-75.9936,Pennsylvania,2.893407413,2.635741002,3.151073916,16.78691539,15.29198974,18.28184189
21885,North Carolina,50039,50039,40.8737,-75.9936,Pennsylvania,0.468308556,0.426604355,0.510012762,16.78691539,15.29198974,18.28184189
21886,North Dakota,50039,50039,40.8737,-75.9936,Pennsylvania,0.000330677,0.000301229,0.000360125,16.78691539,15.29198974,18.28184189
21887,Ohio,50039,50039,40.8737,-75.9936,Pennsylvania,0.799118055,0.727954321,0.8702818,16.78691539,15.29198974,18.28184189
21888,Oklahoma,50039,50039,40.8737,-75.9936,Pennsylvania,0.005490854,0.005001879,0.00597983,16.78691539,15.29198974,18.28184189
21889,Oregon,50039,50039,40.8737,-75.9936,Pennsylvania,1.10E-06,1.01E-06,1.20E-06,16.78691539,15.29198974,18.28184189
21890,Pennsylvania,50039,50039,40.8737,-75.9936,Pennsylvania,4.977489564,4.534227695,5.420751949,16.78691539,15.29198974,18.28184189
21891,Rhode Island,50039,50039,40.8737,-75.9936,Pennsylvania,0.1191154,0.108507833,0.12972297,16.78691539,15.29198974,18.28184189
21892,South Carolina,50039,50039,40.8737,-75.9936,Pennsylvania,0.152553654,0.138968323,0.166138985,16.78691539,15.29198974,18.28184189
21893,South Dakota,50039,50039,40.8737,-75.9936,Pennsylvania,0.000744194,0.000677921,0.000810467,16.78691539,15.29198974,18.28184189
21894,Tennessee,50039,50039,40.8737,-75.9936,Pennsylvania,0.133182665,0.121322376,0.145042954,16.78691539,15.29198974,18.28184189
21895,Texas,50039,50039,40.8737,-75.9936,Pennsylvania,0.029357302,0.026742953,0.031971651,16.78691539,15.29198974,18.28184189
21896,Utah,50039,50039,40.8737,-75.9936,Pennsylvania,6.02E-06,5.48E-06,6.56E-06,16.78691539,15.29198974,18.28184189
21897,Vermont,50039,50039,40.8737,-75.9936,Pennsylvania,0.074240303,0.067628991,0.080851617,16.78691539,15.29198974,18.28184189
21898,Virginia,50039,50039,40.8737,-75.9936,Pennsylvania,0.86845412,0.791115733,0.945792535,16.78691539,15.29198974,18.28184189
21899,Washington,50039,50039,40.8737,-75.9936,Pennsylvania,6.53E-07,5.95E-07,7.11E-07,16.78691539,15.29198974,18.28184189
21900,West Virginia,50039,50039,40.8737,-75.9936,Pennsylvania,0.237521405,0.216369428,0.25867339,16.78691539,15.29198974,18.28184189
21901,Wisconsin,50039,50039,40.8737,-75.9936,Pennsylvania,0.045924193,0.041834516,0.05001387,16.78691539,15.29198974,18.28184189
21902,Wyoming,50039,50039,40.8737,-75.9936,Pennsylvania,1.00E-05,9.12E-06,1.09E-05,16.78691539,15.29198974,18.28184189
21903,Alabama,50130,50130,40.6672,-80.3465,Pennsylvania,0.158092448,0.144013871,0.172171026,26.40085351,24.04977099,28.75193867
21904,Arizona,50130,50130,40.6672,-80.3465,Pennsylvania,0.000523169,0.000476579,0.000569758,26.40085351,24.04977099,28.75193867
21905,Arkansas,50130,50130,40.6672,-80.3465,Pennsylvania,0.025003336,0.02277672,0.027229953,26.40085351,24.04977099,28.75193867
21906,California,50130,50130,40.6672,-80.3465,Pennsylvania,1.73E-06,1.57E-06,1.88E-06,26.40085351,24.04977099,28.75193867
21907,Colorado,50130,50130,40.6672,-80.3465,Pennsylvania,0.000961137,0.000875545,0.001046728,26.40085351,24.04977099,28.75193867
21908,Connecticut,50130,50130,40.6672,-80.3465,Pennsylvania,0.367939255,0.335173205,0.400705314,26.40085351,24.04977099,28.75193867
21909,DC,50130,50130,40.6672,-80.3465,Pennsylvania,0.090136514,0.082109589,0.098163443,26.40085351,24.04977099,28.75193867
21910,Delaware,50130,50130,40.6672,-80.3465,Pennsylvania,0.118192701,0.107667296,0.128718109,26.40085351,24.04977099,28.75193867
21911,Florida,50130,50130,40.6672,-80.3465,Pennsylvania,0.222776093,0.202937262,0.242614925,26.40085351,24.04977099,28.75193867
21912,Georgia,50130,50130,40.6672,-80.3465,Pennsylvania,0.32212906,0.293442557,0.350815567,26.40085351,24.04977099,28.75193867
21913,Idaho,50130,50130,40.6672,-80.3465,Pennsylvania,1.94E-06,1.77E-06,2.11E-06,26.40085351,24.04977099,28.75193867
21914,Illinois,50130,50130,40.6672,-80.3465,Pennsylvania,0.61090134,0.55649884,0.665303849,26.40085351,24.04977099,28.75193867
21915,Indiana,50130,50130,40.6672,-80.3465,Pennsylvania,0.677344669,0.617025159,0.737664198,26.40085351,24.04977099,28.75193867
21916,Iowa,50130,50130,40.6672,-80.3465,Pennsylvania,0.046754962,0.042591302,0.050918622,26.40085351,24.04977099,28.75193867
21917,Kansas,50130,50130,40.6672,-80.3465,Pennsylvania,0.017096879,0.015574354,0.018619403,26.40085351,24.04977099,28.75193867
21918,Kentucky,50130,50130,40.6672,-80.3465,Pennsylvania,0.432348118,0.393846259,0.47084999,26.40085351,24.04977099,28.75193867
21919,Louisiana,50130,50130,40.6672,-80.3465,Pennsylvania,0.02986649,0.027206796,0.032526184,26.40085351,24.04977099,28.75193867
21920,Maine,50130,50130,40.6672,-80.3465,Pennsylvania,0.093755712,0.0854065,0.102104925,26.40085351,24.04977099,28.75193867
21921,Maryland,50130,50130,40.6672,-80.3465,Pennsylvania,0.960769895,0.875210451,1.046329383,26.40085351,24.04977099,28.75193867
21922,Massachusetts,50130,50130,40.6672,-80.3465,Pennsylvania,0.529694701,0.482523873,0.576865538,26.40085351,24.04977099,28.75193867
21923,Michigan,50130,50130,40.6672,-80.3465,Pennsylvania,1.305694438,1.189418512,1.421970408,26.40085351,24.04977099,28.75193867
21924,Minnesota,50130,50130,40.6672,-80.3465,Pennsylvania,0.045932588,0.041842164,0.050023013,26.40085351,24.04977099,28.75193867
21925,Mississippi,50130,50130,40.6672,-80.3465,Pennsylvania,0.043162577,0.039318829,0.047006325,26.40085351,24.04977099,28.75193867
21926,Missouri,50130,50130,40.6672,-80.3465,Pennsylvania,0.106299656,0.096833374,0.115765938,26.40085351,24.04977099,28.75193867
21927,Montana,50130,50130,40.6672,-80.3465,Pennsylvania,6.08E-05,5.54E-05,6.62E-05,26.40085351,24.04977099,28.75193867
21928,Nebraska,50130,50130,40.6672,-80.3465,Pennsylvania,0.010780034,0.009820042,0.011740026,26.40085351,24.04977099,28.75193867
21929,Nevada,50130,50130,40.6672,-80.3465,Pennsylvania,0,0,0,26.40085351,24.04977099,28.75193867
21930,New Hampshire,50130,50130,40.6672,-80.3465,Pennsylvania,0.098786749,0.089989507,0.107583993,26.40085351,24.04977099,28.75193867
21931,New Jersey,50130,50130,40.6672,-80.3465,Pennsylvania,0.99681054,0.908041671,1.085579435,26.40085351,24.04977099,28.75193867
21932,New Mexico,50130,50130,40.6672,-80.3465,Pennsylvania,0.00040059,0.000364916,0.000436263,26.40085351,24.04977099,28.75193867
21933,New York,50130,50130,40.6672,-80.3465,Pennsylvania,2.225652552,2.027451698,2.423853471,26.40085351,24.04977099,28.75193867
21934,North Carolina,50130,50130,40.6672,-80.3465,Pennsylvania,1.184790301,1.079281248,1.290299392,26.40085351,24.04977099,28.75193867
21935,North Dakota,50130,50130,40.6672,-80.3465,Pennsylvania,0.001502389,0.001368597,0.001636181,26.40085351,24.04977099,28.75193867
21936,Ohio,50130,50130,40.6672,-80.3465,Pennsylvania,8.11770939,7.394795631,8.840624961,26.40085351,24.04977099,28.75193867
21937,Oklahoma,50130,50130,40.6672,-80.3465,Pennsylvania,0.018623707,0.016965214,0.0202822,26.40085351,24.04977099,28.75193867
21938,Oregon,50130,50130,40.6672,-80.3465,Pennsylvania,1.69E-06,1.54E-06,1.84E-06,26.40085351,24.04977099,28.75193867
21939,Pennsylvania,50130,50130,40.6672,-80.3465,Pennsylvania,4.232996625,3.856034729,4.609958879,26.40085351,24.04977099,28.75193867
21940,Rhode Island,50130,50130,40.6672,-80.3465,Pennsylvania,0.095431625,0.086933166,0.103930086,26.40085351,24.04977099,28.75193867
21941,South Carolina,50130,50130,40.6672,-80.3465,Pennsylvania,0.382600654,0.348528966,0.41667235,26.40085351,24.04977099,28.75193867
21942,South Dakota,50130,50130,40.6672,-80.3465,Pennsylvania,0.00291547,0.00265584,0.003175101,26.40085351,24.04977099,28.75193867
21943,Tennessee,50130,50130,40.6672,-80.3465,Pennsylvania,0.330206651,0.30080081,0.359612497,26.40085351,24.04977099,28.75193867
21944,Texas,50130,50130,40.6672,-80.3465,Pennsylvania,0.055854267,0.050880289,0.060828244,26.40085351,24.04977099,28.75193867
21945,Utah,50130,50130,40.6672,-80.3465,Pennsylvania,2.15E-05,1.95E-05,2.34E-05,26.40085351,24.04977099,28.75193867
21946,Vermont,50130,50130,40.6672,-80.3465,Pennsylvania,0.054302278,0.049466505,0.059138053,26.40085351,24.04977099,28.75193867
21947,Virginia,50130,50130,40.6672,-80.3465,Pennsylvania,1.366805213,1.245087073,1.488523423,26.40085351,24.04977099,28.75193867
21948,Washington,50130,50130,40.6672,-80.3465,Pennsylvania,0,0,0,26.40085351,24.04977099,28.75193867
21949,West Virginia,50130,50130,40.6672,-80.3465,Pennsylvania,0.830310473,0.756368611,0.904252417,26.40085351,24.04977099,28.75193867
21950,Wisconsin,50130,50130,40.6672,-80.3465,Pennsylvania,0.188851773,0.172033991,0.205669557,26.40085351,24.04977099,28.75193867
21951,Wyoming,50130,50130,40.6672,-80.3465,Pennsylvania,5.89E-05,5.37E-05,6.42E-05,26.40085351,24.04977099,28.75193867
21952,Alabama,50202,50202,43.0804,-79.0082,New York,0.141406394,0.128813758,0.15399903,23.91542949,21.78568936,26.04517059
21953,Arizona,50202,50202,43.0804,-79.0082,New York,2.28E-08,2.08E-08,2.48E-08,23.91542949,21.78568936,26.04517059
21954,Arkansas,50202,50202,43.0804,-79.0082,New York,0.049659727,0.04523739,0.054082064,23.91542949,21.78568936,26.04517059
21955,California,50202,50202,43.0804,-79.0082,New York,0,0,0,23.91542949,21.78568936,26.04517059
21956,Colorado,50202,50202,43.0804,-79.0082,New York,0.000246963,0.000224971,0.000268956,23.91542949,21.78568936,26.04517059
21957,Connecticut,50202,50202,43.0804,-79.0082,New York,0.611822044,0.557337506,0.666306599,23.91542949,21.78568936,26.04517059
21958,DC,50202,50202,43.0804,-79.0082,New York,0.079103691,0.072059277,0.086148107,23.91542949,21.78568936,26.04517059
21959,Delaware,50202,50202,43.0804,-79.0082,New York,0.131938218,0.120188735,0.143687706,23.91542949,21.78568936,26.04517059
21960,Florida,50202,50202,43.0804,-79.0082,New York,0.220425433,0.200795935,0.240054931,23.91542949,21.78568936,26.04517059
21961,Georgia,50202,50202,43.0804,-79.0082,New York,0.23175351,0.211115209,0.252391813,23.91542949,21.78568936,26.04517059
21962,Idaho,50202,50202,43.0804,-79.0082,New York,9.52E-06,8.67E-06,1.04E-05,23.91542949,21.78568936,26.04517059
21963,Illinois,50202,50202,43.0804,-79.0082,New York,0.687737382,0.626492424,0.748982348,23.91542949,21.78568936,26.04517059
21964,Indiana,50202,50202,43.0804,-79.0082,New York,0.660387842,0.601578405,0.719197294,23.91542949,21.78568936,26.04517059
21965,Iowa,50202,50202,43.0804,-79.0082,New York,0.044725245,0.040742337,0.048708153,23.91542949,21.78568936,26.04517059
21966,Kansas,50202,50202,43.0804,-79.0082,New York,0.021887548,0.019938401,0.023836695,23.91542949,21.78568936,26.04517059
21967,Kentucky,50202,50202,43.0804,-79.0082,New York,0.340658935,0.310322287,0.370995589,23.91542949,21.78568936,26.04517059
21968,Louisiana,50202,50202,43.0804,-79.0082,New York,0.047185307,0.042983324,0.05138729,23.91542949,21.78568936,26.04517059
21969,Maine,50202,50202,43.0804,-79.0082,New York,0.179129027,0.163177071,0.195080987,23.91542949,21.78568936,26.04517059
21970,Maryland,50202,50202,43.0804,-79.0082,New York,0.835393587,0.760999339,0.909787863,23.91542949,21.78568936,26.04517059
21971,Massachusetts,50202,50202,43.0804,-79.0082,New York,0.952196342,0.867400501,1.036992207,23.91542949,21.78568936,26.04517059
21972,Michigan,50202,50202,43.0804,-79.0082,New York,2.388418219,2.175722327,2.601114237,23.91542949,21.78568936,26.04517059
21973,Minnesota,50202,50202,43.0804,-79.0082,New York,0.044623729,0.040649862,0.048597596,23.91542949,21.78568936,26.04517059
21974,Mississippi,50202,50202,43.0804,-79.0082,New York,0.053705416,0.048922799,0.058488034,23.91542949,21.78568936,26.04517059
21975,Missouri,50202,50202,43.0804,-79.0082,New York,0.142294761,0.129623014,0.154966508,23.91542949,21.78568936,26.04517059
21976,Montana,50202,50202,43.0804,-79.0082,New York,0.000105259,9.59E-05,0.000114632,23.91542949,21.78568936,26.04517059
21977,Nebraska,50202,50202,43.0804,-79.0082,New York,0.009299859,0.00847168,0.010128037,23.91542949,21.78568936,26.04517059
21978,Nevada,50202,50202,43.0804,-79.0082,New York,0,0,0,23.91542949,21.78568936,26.04517059
21979,New Hampshire,50202,50202,43.0804,-79.0082,New York,0.194677453,0.177340857,0.212014054,23.91542949,21.78568936,26.04517059
21980,New Jersey,50202,50202,43.0804,-79.0082,New York,1.492879893,1.359934576,1.625825255,23.91542949,21.78568936,26.04517059
21981,New Mexico,50202,50202,43.0804,-79.0082,New York,5.11E-05,4.65E-05,5.56E-05,23.91542949,21.78568936,26.04517059
21982,New York,50202,50202,43.0804,-79.0082,New York,4.727907567,4.306872747,5.148942694,23.91542949,21.78568936,26.04517059
21983,North Carolina,50202,50202,43.0804,-79.0082,New York,0.629658152,0.573585304,0.68573101,23.91542949,21.78568936,26.04517059
21984,North Dakota,50202,50202,43.0804,-79.0082,New York,0.002103011,0.001915732,0.00229029,23.91542949,21.78568936,26.04517059
21985,Ohio,50202,50202,43.0804,-79.0082,New York,2.777004544,2.529703932,3.024305288,23.91542949,21.78568936,26.04517059
21986,Oklahoma,50202,50202,43.0804,-79.0082,New York,0.03660583,0.033345979,0.039865681,23.91542949,21.78568936,26.04517059
21987,Oregon,50202,50202,43.0804,-79.0082,New York,2.07E-06,1.88E-06,2.25E-06,23.91542949,21.78568936,26.04517059
21988,Pennsylvania,50202,50202,43.0804,-79.0082,New York,3.836760136,3.495085077,4.178435381,23.91542949,21.78568936,26.04517059
21989,Rhode Island,50202,50202,43.0804,-79.0082,New York,0.165790255,0.151026154,0.180554359,23.91542949,21.78568936,26.04517059
21990,South Carolina,50202,50202,43.0804,-79.0082,New York,0.20483315,0.186592181,0.223074122,23.91542949,21.78568936,26.04517059
21991,South Dakota,50202,50202,43.0804,-79.0082,New York,0.002897317,0.002639303,0.003155332,23.91542949,21.78568936,26.04517059
21992,Tennessee,50202,50202,43.0804,-79.0082,New York,0.305753113,0.278524935,0.332981295,23.91542949,21.78568936,26.04517059
21993,Texas,50202,50202,43.0804,-79.0082,New York,0.119971873,0.109288044,0.130655702,23.91542949,21.78568936,26.04517059
21994,Utah,50202,50202,43.0804,-79.0082,New York,1.25E-06,1.14E-06,1.37E-06,23.91542949,21.78568936,26.04517059
21995,Vermont,50202,50202,43.0804,-79.0082,New York,0.118338209,0.107799843,0.128876579,23.91542949,21.78568936,26.04517059
21996,Virginia,50202,50202,43.0804,-79.0082,New York,0.805237954,0.733529184,0.876946743,23.91542949,21.78568936,26.04517059
21997,Washington,50202,50202,43.0804,-79.0082,New York,8.96E-06,8.16E-06,9.76E-06,23.91542949,21.78568936,26.04517059
21998,West Virginia,50202,50202,43.0804,-79.0082,New York,0.365282092,0.332752655,0.39781154,23.91542949,21.78568936,26.04517059
21999,Wisconsin,50202,50202,43.0804,-79.0082,New York,0.255505863,0.232752345,0.278259383,23.91542949,21.78568936,26.04517059
22000,Wyoming,50202,50202,43.0804,-79.0082,New York,4.57E-05,4.17E-05,4.98E-05,23.91542949,21.78568936,26.04517059
22001,Alabama,50611,50611,40.6191,-76.45,Pennsylvania,0.112327231,0.102324179,0.122330283,22.82056333,20.78832598,24.85280128
22002,Arizona,50611,50611,40.6191,-76.45,Pennsylvania,4.64E-05,4.23E-05,5.05E-05,22.82056333,20.78832598,24.85280128
22003,Arkansas,50611,50611,40.6191,-76.45,Pennsylvania,0.02368842,0.021578901,0.02579794,22.82056333,20.78832598,24.85280128
22004,California,50611,50611,40.6191,-76.45,Pennsylvania,6.42E-05,5.85E-05,6.99E-05,22.82056333,20.78832598,24.85280128
22005,Colorado,50611,50611,40.6191,-76.45,Pennsylvania,0.000149349,0.000136049,0.000162649,22.82056333,20.78832598,24.85280128
22006,Connecticut,50611,50611,40.6191,-76.45,Pennsylvania,0.655348435,0.596987799,0.713709079,22.82056333,20.78832598,24.85280128
22007,DC,50611,50611,40.6191,-76.45,Pennsylvania,0.168081671,0.153113512,0.183049835,22.82056333,20.78832598,24.85280128
22008,Delaware,50611,50611,40.6191,-76.45,Pennsylvania,0.229937504,0.209460909,0.250414102,22.82056333,20.78832598,24.85280128
22009,Florida,50611,50611,40.6191,-76.45,Pennsylvania,0.290778807,0.264884148,0.316673466,22.82056333,20.78832598,24.85280128
22010,Georgia,50611,50611,40.6191,-76.45,Pennsylvania,0.229709383,0.209253123,0.250165643,22.82056333,20.78832598,24.85280128
22011,Idaho,50611,50611,40.6191,-76.45,Pennsylvania,3.66E-06,3.33E-06,3.98E-06,22.82056333,20.78832598,24.85280128
22012,Illinois,50611,50611,40.6191,-76.45,Pennsylvania,0.169640169,0.154533241,0.184747097,22.82056333,20.78832598,24.85280128
22013,Indiana,50611,50611,40.6191,-76.45,Pennsylvania,0.193608456,0.176367084,0.210849827,22.82056333,20.78832598,24.85280128
22014,Iowa,50611,50611,40.6191,-76.45,Pennsylvania,0.012984011,0.011827748,0.014140273,22.82056333,20.78832598,24.85280128
22015,Kansas,50611,50611,40.6191,-76.45,Pennsylvania,0.008450806,0.007698238,0.009203374,22.82056333,20.78832598,24.85280128
22016,Kentucky,50611,50611,40.6191,-76.45,Pennsylvania,0.166550329,0.151718558,0.1813821,22.82056333,20.78832598,24.85280128
22017,Louisiana,50611,50611,40.6191,-76.45,Pennsylvania,0.034459766,0.031391028,0.037528503,22.82056333,20.78832598,24.85280128
22018,Maine,50611,50611,40.6191,-76.45,Pennsylvania,0.15592708,0.142041336,0.169812826,22.82056333,20.78832598,24.85280128
22019,Maryland,50611,50611,40.6191,-76.45,Pennsylvania,1.958299265,1.783906985,2.132691606,22.82056333,20.78832598,24.85280128
22020,Massachusetts,50611,50611,40.6191,-76.45,Pennsylvania,0.928788472,0.846077238,1.011499714,22.82056333,20.78832598,24.85280128
22021,Michigan,50611,50611,40.6191,-76.45,Pennsylvania,0.449649348,0.409606819,0.489691878,22.82056333,20.78832598,24.85280128
22022,Minnesota,50611,50611,40.6191,-76.45,Pennsylvania,0.013689107,0.012470054,0.01490816,22.82056333,20.78832598,24.85280128
22023,Mississippi,50611,50611,40.6191,-76.45,Pennsylvania,0.038127853,0.034732462,0.041523244,22.82056333,20.78832598,24.85280128
22024,Missouri,50611,50611,40.6191,-76.45,Pennsylvania,0.052907991,0.048196388,0.057619595,22.82056333,20.78832598,24.85280128
22025,Montana,50611,50611,40.6191,-76.45,Pennsylvania,3.00E-05,2.73E-05,3.26E-05,22.82056333,20.78832598,24.85280128
22026,Nebraska,50611,50611,40.6191,-76.45,Pennsylvania,0.003464172,0.003155678,0.003772666,22.82056333,20.78832598,24.85280128
22027,Nevada,50611,50611,40.6191,-76.45,Pennsylvania,4.73E-07,4.31E-07,5.15E-07,22.82056333,20.78832598,24.85280128
22028,New Hampshire,50611,50611,40.6191,-76.45,Pennsylvania,0.17555898,0.159924958,0.191193004,22.82056333,20.78832598,24.85280128
22029,New Jersey,50611,50611,40.6191,-76.45,Pennsylvania,1.925471501,1.754002772,2.096940262,22.82056333,20.78832598,24.85280128
22030,New Mexico,50611,50611,40.6191,-76.45,Pennsylvania,8.99E-05,8.19E-05,9.79E-05,22.82056333,20.78832598,24.85280128
22031,New York,50611,50611,40.6191,-76.45,Pennsylvania,3.83952111,3.497600807,4.181441476,22.82056333,20.78832598,24.85280128
22032,North Carolina,50611,50611,40.6191,-76.45,Pennsylvania,0.699379605,0.637097891,0.761661323,22.82056333,20.78832598,24.85280128
22033,North Dakota,50611,50611,40.6191,-76.45,Pennsylvania,0.000540184,0.000492079,0.000588289,22.82056333,20.78832598,24.85280128
22034,Ohio,50611,50611,40.6191,-76.45,Pennsylvania,1.000237454,0.911163506,1.089311408,22.82056333,20.78832598,24.85280128
22035,Oklahoma,50611,50611,40.6191,-76.45,Pennsylvania,0.014942171,0.013611529,0.016272813,22.82056333,20.78832598,24.85280128
22036,Oregon,50611,50611,40.6191,-76.45,Pennsylvania,1.35E-06,1.23E-06,1.47E-06,22.82056333,20.78832598,24.85280128
22037,Pennsylvania,50611,50611,40.6191,-76.45,Pennsylvania,6.813690268,6.206910466,7.420470427,22.82056333,20.78832598,24.85280128
22038,Rhode Island,50611,50611,40.6191,-76.45,Pennsylvania,0.161629583,0.147236014,0.176023155,22.82056333,20.78832598,24.85280128
22039,South Carolina,50611,50611,40.6191,-76.45,Pennsylvania,0.219235454,0.199711925,0.238758983,22.82056333,20.78832598,24.85280128
22040,South Dakota,50611,50611,40.6191,-76.45,Pennsylvania,0.000948575,0.000864102,0.001033048,22.82056333,20.78832598,24.85280128
22041,Tennessee,50611,50611,40.6191,-76.45,Pennsylvania,0.21543199,0.196247171,0.23461681,22.82056333,20.78832598,24.85280128
22042,Texas,50611,50611,40.6191,-76.45,Pennsylvania,0.063311284,0.057673239,0.06894933,22.82056333,20.78832598,24.85280128
22043,Utah,50611,50611,40.6191,-76.45,Pennsylvania,2.29E-05,2.09E-05,2.49E-05,22.82056333,20.78832598,24.85280128
22044,Vermont,50611,50611,40.6191,-76.45,Pennsylvania,0.09691507,0.088284509,0.105545631,22.82056333,20.78832598,24.85280128
22045,Virginia,50611,50611,40.6191,-76.45,Pennsylvania,1.269431991,1.156385443,1.382478561,22.82056333,20.78832598,24.85280128
22046,Washington,50611,50611,40.6191,-76.45,Pennsylvania,3.49E-06,3.18E-06,3.81E-06,22.82056333,20.78832598,24.85280128
22047,West Virginia,50611,50611,40.6191,-76.45,Pennsylvania,0.375448447,0.342013687,0.408883213,22.82056333,20.78832598,24.85280128
22048,Wisconsin,50611,50611,40.6191,-76.45,Pennsylvania,0.052023019,0.047390225,0.056655814,22.82056333,20.78832598,24.85280128
22049,Wyoming,50611,50611,40.6191,-76.45,Pennsylvania,1.67E-05,1.52E-05,1.82E-05,22.82056333,20.78832598,24.85280128
22050,Alabama,50651,50651,43.0653,-76.2086,New York,0.107179852,0.097635188,0.116724515,26.73515336,24.35431016,29.11599731
22051,Arizona,50651,50651,43.0653,-76.2086,New York,0.000158332,0.000144233,0.000172432,26.73515336,24.35431016,29.11599731
22052,Arkansas,50651,50651,43.0653,-76.2086,New York,0.01968726,0.017934055,0.021440465,26.73515336,24.35431016,29.11599731
22053,California,50651,50651,43.0653,-76.2086,New York,1.72E-05,1.56E-05,1.87E-05,26.73515336,24.35431016,29.11599731
22054,Colorado,50651,50651,43.0653,-76.2086,New York,0.0001193,0.000108676,0.000129924,26.73515336,24.35431016,29.11599731
22055,Connecticut,50651,50651,43.0653,-76.2086,New York,0.930283818,0.847439399,1.013128251,26.73515336,24.35431016,29.11599731
22056,DC,50651,50651,43.0653,-76.2086,New York,0.086094285,0.078427345,0.093761225,26.73515336,24.35431016,29.11599731
22057,Delaware,50651,50651,43.0653,-76.2086,New York,0.185097478,0.168614024,0.201580935,26.73515336,24.35431016,29.11599731
22058,Florida,50651,50651,43.0653,-76.2086,New York,0.2407001,0.219265089,0.262135112,26.73515336,24.35431016,29.11599731
22059,Georgia,50651,50651,43.0653,-76.2086,New York,0.228586777,0.20823049,0.248943066,26.73515336,24.35431016,29.11599731
22060,Idaho,50651,50651,43.0653,-76.2086,New York,1.12E-06,1.02E-06,1.22E-06,26.73515336,24.35431016,29.11599731
22061,Illinois,50651,50651,43.0653,-76.2086,New York,0.285005641,0.259625097,0.310386185,26.73515336,24.35431016,29.11599731
22062,Indiana,50651,50651,43.0653,-76.2086,New York,0.350616882,0.319393472,0.381840293,26.73515336,24.35431016,29.11599731
22063,Iowa,50651,50651,43.0653,-76.2086,New York,0.024956781,0.02273431,0.027179251,26.73515336,24.35431016,29.11599731
