,state_zip,year,deaths_coef_2_all,deaths_coef_1,deaths_coef_3
892,Tennessee,2011,458.70512877539966,416.0715261145117,501.3389790962876
893,Tennessee,2012,334.91924581195343,303.7908589840017,366.04778515850427
894,Tennessee,2013,268.38371553629986,243.43950955925916,293.32800856946676
895,Tennessee,2014,274.3577338041076,248.8581874439926,299.8573899082282
896,Tennessee,2015,176.50661388808265,160.10171186269716,192.9115664672437
897,Tennessee,2016,112.67459060318426,102.20242338646928,123.14677982262927
898,Tennessee,2017,91.08143225277301,82.61617229033958,99.54670947698372
899,Tennessee,2018,94.07157831440124,85.32841769703845,102.81475501848463
900,Tennessee,2019,62.759195228578356,56.92626842802789,68.5921303785052
901,Tennessee,2020,46.15477942280652,41.86509567682918,50.44446816564787
902,Texas,1999,2310.7093462004304,2095.8714650983884,2525.563413086829
903,Texas,2000,1321.230345338807,1198.4108955345077,1444.0545787032183
904,Texas,2001,1051.0697710065965,953.3627460096008,1148.780861484778
905,Texas,2002,1532.2535677786707,1389.822030621586,1674.6897715039847
906,Texas,2003,1469.5328633784366,1332.9188485495602,1606.153964015362
907,Texas,2004,1353.7316510849273,1227.891626682962,1479.5764344422412
908,Texas,2005,1720.0051267076012,1560.1055009024428,1879.9131811072061
909,Texas,2006,1243.930732848458,1128.2880922176628,1359.5796936598265
910,Texas,2007,1043.5543090232547,946.5427876464431,1140.5705102447328
911,Texas,2008,922.0228794108884,836.3149610488426,1007.7337564691522
912,Texas,2009,758.4275475976458,687.9298495394984,828.9270662281754
913,Texas,2010,646.6703298614487,586.5605841950571,706.7816595972388
914,Texas,2011,652.440321322827,591.7890408961267,713.094266572353
915,Texas,2012,574.5948309027427,521.1851482266135,628.0058284752041
916,Texas,2013,637.1005142750183,577.8786780927506,696.3242455900257
917,Texas,2014,616.8540507249004,559.5162055432736,674.1933253721439
918,Texas,2015,444.67936172247846,403.3465977800472,486.01293225167086
919,Texas,2016,338.78211423324893,307.29291425376573,370.2718347486764
920,Texas,2017,371.8252521352533,337.2641907045436,406.38699969009105
921,Texas,2018,278.88425182817383,252.96221949994904,304.8067604320697
922,Texas,2019,172.74760477608265,156.6913239268894,188.80408866501764
923,Texas,2020,151.83127658018518,137.71923548647337,165.94346726682707
924,Utah,1999,11.546615964843893,10.473406120612449,12.619837863035682
925,Utah,2000,9.450382619542525,8.57200748429099,10.328767916835904
926,Utah,2001,11.585235972972255,10.508439203072387,12.662044295067009
927,Utah,2002,10.561568922935738,9.579907918317973,11.543242424668874
928,Utah,2003,10.389193835473037,9.423534941500417,11.35486903343744
929,Utah,2004,10.620630003580432,9.633467494949302,11.607807536639772
930,Utah,2005,10.788890495998922,9.7860884778698,11.791707795926447
931,Utah,2006,9.384729928326031,8.512435689812932,10.257038617513635
932,Utah,2007,7.3155909155292544,6.635657113012113,7.99552827738168
933,Utah,2008,5.14031062775859,4.662557145448646,5.618065997056177
934,Utah,2009,5.308854093168597,4.815436884169219,5.802273019531415
935,Utah,2010,6.802283545771155,6.17006078155408,7.434509075895617
936,Utah,2011,5.103079399444221,4.628784632922546,5.577376377220653
937,Utah,2012,6.359277845303663,5.768224184067863,6.950335128084927
938,Utah,2013,7.199941747021076,6.530756135715208,7.869130984923375
939,Utah,2014,6.597290210456929,5.984112606793862,7.210472029423879
940,Utah,2015,5.5104078589473025,4.998259072786838,6.0225581618147785
941,Utah,2016,3.4908367835579117,3.16639288008473,3.8152812913563467
942,Utah,2017,2.721619809969542,2.468668427907799,2.9745716064893184
943,Utah,2018,2.413196687849254,2.1889105431671645,2.637483213354088
944,Utah,2019,2.526105869514988,2.2913256220068017,2.760886547011637
945,Utah,2020,1.8050452432602049,1.6372816415155869,1.972809123868074
946,Vermont,1999,64.63768951937615,58.63006909396825,70.6453398074857
947,Vermont,2000,65.56904592178836,59.474848789143316,71.66327614577166
948,Vermont,2001,81.35346951470478,73.79214940804322,88.91484463419035
949,Vermont,2002,65.29974371786811,59.2305690167804,71.36895288663534
950,Vermont,2003,61.83941222166695,56.091871146191245,67.58698205599914
951,Vermont,2004,59.881448478963094,54.31586732450482,65.44706140073494
952,Vermont,2005,55.94228571796422,50.74282858942436,61.141771473447974
953,Vermont,2006,53.202684860757124,48.2578419592154,58.147557681443125
954,Vermont,2007,48.24830767351782,43.76394096698519,52.732701694180946
955,Vermont,2008,47.80304012549412,43.36007197597257,52.246032502247466
956,Vermont,2009,28.702868042662928,26.035156404654,31.370589074150466
957,Vermont,2010,16.763924224262006,15.205859075109325,18.321992165247437
958,Vermont,2011,22.956676098034382,20.823038860382518,25.090318821479325
959,Vermont,2012,14.062582550471587,12.755583118079214,15.369584565252149
960,Vermont,2013,13.781969809621419,12.501051725561977,15.062890272672437
961,Vermont,2014,11.456527866276002,10.391740151441555,12.521317535129656
962,Vermont,2015,8.386253274613246,7.6068216698381255,9.16568631760913
963,Vermont,2016,5.232328254179681,4.746030296662246,5.718626518406449
964,Vermont,2017,4.447722410345838,4.034346568431301,4.861098504103251
965,Vermont,2018,4.251583074260569,3.856436455561337,4.646729967728405
966,Vermont,2019,2.977471347427572,2.700742272269746,3.254200562804355
967,Vermont,2020,2.939013263294254,2.665858410508133,3.2121682768813424
968,Virginia,1999,1863.4448564531053,1690.23606232718,2036.6575143760433
969,Virginia,2000,1669.3601644963994,1514.1931591830346,1824.5303338344509
970,Virginia,2001,2071.2434057371433,1878.7137301112643,2263.7785714555903
971,Virginia,2002,1874.7972906014165,1700.5312693535707,2049.0676111789417
972,Virginia,2003,949.1796535388627,860.9573284172798,1037.4029758697122
973,Virginia,2004,1061.1548218172545,962.5235158842382,1159.7875197063322
974,Virginia,2005,1299.6655296094286,1178.8631339682897,1420.4700813608056
975,Virginia,2006,1596.648327871809,1448.2373576535797,1745.0628428743985
976,Virginia,2007,1771.1052000539557,1606.473720882123,1935.741528120582
977,Virginia,2008,1335.9053216227346,1211.7340642186286,1460.07888043081
978,Virginia,2009,805.3217057367063,730.469510314953,880.1749259738251
979,Virginia,2010,645.593273340954,585.5889570234594,705.5980814578481
980,Virginia,2011,711.0375913026642,644.9506015793368,777.1251199618779
981,Virginia,2012,338.66027502342035,307.1842555972802,370.13643438083113
982,Virginia,2013,271.24430798556244,246.03422752502468,296.4544773282708
983,Virginia,2014,313.5815205223054,284.43633030459023,342.72685247547105
984,Virginia,2015,181.70757944751153,164.81922666879836,198.5959969562928
985,Virginia,2016,109.55349222657941,99.37144375408266,119.7355541864939
986,Virginia,2017,93.3022723906209,84.63063759628426,101.9739179513186
987,Virginia,2018,82.24487887110548,74.60093135694017,89.888836138909
988,Virginia,2019,67.8350061202235,61.530333621581256,74.13968616417897
989,Virginia,2020,45.50936594291395,41.279670352166434,49.73906592618392
990,Washington,1999,40.549224232687926,36.779236670486185,44.31948090760954
991,Washington,2000,41.28921891512013,37.450328315304176,45.128404760180224
992,Washington,2001,38.15026648009974,34.603275999808105,41.69751867403279
993,Washington,2002,9.663399829046703,8.765193723325144,10.561622858231566
994,Washington,2003,6.646039157816563,6.028322671791578,7.263761523149374
995,Washington,2004,6.300883013244849,5.71525048065196,6.8865204237911
996,Washington,2005,5.243062164474789,4.7557546926366,5.7303723812103975
997,Washington,2006,2.4883654952230154,2.257089580061527,2.719642513810584
998,Washington,2007,3.6775199447408404,3.3357104565047293,4.019333134911618
999,Washington,2008,4.438602590759984,4.026060783147514,4.851147431069147
1000,Washington,2009,4.974055883957369,4.511748057936685,5.4363668641480265
1001,Washington,2010,4.9575065206191695,4.496726644256526,5.4182916336383675
1002,Washington,2011,3.194370538578122,2.8974671837017616,3.491277212136743
1003,Washington,2012,3.274029274594868,2.9697245842236066,3.5783368314191493
1004,Washington,2013,4.7829462462273105,4.338394793321686,5.227501980180055
1005,Washington,2014,3.462026787286524,3.140256178000139,3.7837988879182816
1006,Washington,2015,2.711620500704819,2.459597397749879,2.9636442361867124
1007,Washington,2016,1.8624878198480972,1.689385325510762,2.035590621104738
1008,Washington,2017,1.6195423242229887,1.4690194571580613,1.7700654791446866
1009,Washington,2018,1.3704617313825567,1.2430890490358961,1.4978346093702244
1010,Washington,2019,2.5749751005678085,2.335651826948539,2.814299026252234
1011,Washington,2020,1.201705500863439,1.0900170763651504,1.313394135570272
