state_zip,FacID,lat,lon,state_facility,deaths_coef_2,deaths_coef_2_all
Iowa,50974,41.2678,-79.8114,Pennsylvania,0.071406435,65.4608846
Kansas,50974,41.2678,-79.8114,Pennsylvania,0.025482963,65.4608846
Kentucky,50974,41.2678,-79.8114,Pennsylvania,0.71262222,65.4608846
Louisiana,50974,41.2678,-79.8114,Pennsylvania,0.065780371,65.4608846
Maine,50974,41.2678,-79.8114,Pennsylvania,0.264679695,65.4608846
Maryland,50974,41.2678,-79.8114,Pennsylvania,2.080849207,65.4608846
Massachusetts,50974,41.2678,-79.8114,Pennsylvania,1.440740424,65.4608846
Michigan,50974,41.2678,-79.8114,Pennsylvania,4.044883632,65.4608846
Minnesota,50974,41.2678,-79.8114,Pennsylvania,0.070006075,65.4608846
Mississippi,50974,41.2678,-79.8114,Pennsylvania,0.087944177,65.4608846
Missouri,50974,41.2678,-79.8114,Pennsylvania,0.19673136,65.4608846
Montana,50974,41.2678,-79.8114,Pennsylvania,0.000119529,65.4608846
Nebraska,50974,41.2678,-79.8114,Pennsylvania,0.01466345,65.4608846
Nevada,50974,41.2678,-79.8114,Pennsylvania,7.62E-06,65.4608846
New Hampshire,50974,41.2678,-79.8114,Pennsylvania,0.289207867,65.4608846
New Jersey,50974,41.2678,-79.8114,Pennsylvania,2.379447163,65.4608846
New Mexico,50974,41.2678,-79.8114,Pennsylvania,0.000300322,65.4608846
New York,50974,41.2678,-79.8114,Pennsylvania,6.113976338,65.4608846
North Carolina,50974,41.2678,-79.8114,Pennsylvania,1.744110353,65.4608846
North Dakota,50974,41.2678,-79.8114,Pennsylvania,0.002269893,65.4608846
Ohio,50974,41.2678,-79.8114,Pennsylvania,24.04817666,65.4608846
Oklahoma,50974,41.2678,-79.8114,Pennsylvania,0.028827285,65.4608846
Oregon,50974,41.2678,-79.8114,Pennsylvania,1.28E-06,65.4608846
Pennsylvania,50974,41.2678,-79.8114,Pennsylvania,10.61095265,65.4608846
Rhode Island,50974,41.2678,-79.8114,Pennsylvania,0.251171113,65.4608846
South Carolina,50974,41.2678,-79.8114,Pennsylvania,0.563137917,65.4608846
South Dakota,50974,41.2678,-79.8114,Pennsylvania,0.004178002,65.4608846
Tennessee,50974,41.2678,-79.8114,Pennsylvania,0.562800475,65.4608846
Texas,50974,41.2678,-79.8114,Pennsylvania,0.107873081,65.4608846
Utah,50974,41.2678,-79.8114,Pennsylvania,1.38E-05,65.4608846
Vermont,50974,41.2678,-79.8114,Pennsylvania,0.158232694,65.4608846
Virginia,50974,41.2678,-79.8114,Pennsylvania,2.432999138,65.4608846
Washington,50974,41.2678,-79.8114,Pennsylvania,0,65.4608846
West Virginia,50974,41.2678,-79.8114,Pennsylvania,1.271448994,65.4608846
Wisconsin,50974,41.2678,-79.8114,Pennsylvania,0.375141008,65.4608846
Wyoming,50974,41.2678,-79.8114,Pennsylvania,9.90E-05,65.4608846
Alabama,50976,27.0393,-80.5144,Florida,0.580704673,20.58325748
Arizona,50976,27.0393,-80.5144,Florida,0.002275305,20.58325748
Arkansas,50976,27.0393,-80.5144,Florida,0.104673807,20.58325748
California,50976,27.0393,-80.5144,Florida,8.05E-05,20.58325748
Colorado,50976,27.0393,-80.5144,Florida,0.00388567,20.58325748
Connecticut,50976,27.0393,-80.5144,Florida,0.121680838,20.58325748
DC,50976,27.0393,-80.5144,Florida,0.026516042,20.58325748
Delaware,50976,27.0393,-80.5144,Florida,0.044423419,20.58325748
Florida,50976,27.0393,-80.5144,Florida,10.51525525,20.58325748
Georgia,50976,27.0393,-80.5144,Florida,1.099473246,20.58325748
Idaho,50976,27.0393,-80.5144,Florida,9.12E-06,20.58325748
Illinois,50976,27.0393,-80.5144,Florida,0.255954441,20.58325748
Indiana,50976,27.0393,-80.5144,Florida,0.199690414,20.58325748
Iowa,50976,27.0393,-80.5144,Florida,0.033858878,20.58325748
Kansas,50976,27.0393,-80.5144,Florida,0.040890966,20.58325748
Kentucky,50976,27.0393,-80.5144,Florida,0.195424963,20.58325748
Louisiana,50976,27.0393,-80.5144,Florida,0.400186702,20.58325748
Maine,50976,27.0393,-80.5144,Florida,0.034109821,20.58325748
Maryland,50976,27.0393,-80.5144,Florida,0.260073324,20.58325748
Massachusetts,50976,27.0393,-80.5144,Florida,0.197717023,20.58325748
Michigan,50976,27.0393,-80.5144,Florida,0.211996993,20.58325748
Minnesota,50976,27.0393,-80.5144,Florida,0.020743014,20.58325748
Mississippi,50976,27.0393,-80.5144,Florida,0.263565865,20.58325748
Missouri,50976,27.0393,-80.5144,Florida,0.148172124,20.58325748
Montana,50976,27.0393,-80.5144,Florida,6.10E-05,20.58325748
Nebraska,50976,27.0393,-80.5144,Florida,0.015167001,20.58325748
Nevada,50976,27.0393,-80.5144,Florida,4.14E-07,20.58325748
New Hampshire,50976,27.0393,-80.5144,Florida,0.03305788,20.58325748
New Jersey,50976,27.0393,-80.5144,Florida,0.327808076,20.58325748
New Mexico,50976,27.0393,-80.5144,Florida,0.005885952,20.58325748
New York,50976,27.0393,-80.5144,Florida,0.556573008,20.58325748
North Carolina,50976,27.0393,-80.5144,Florida,1.007626211,20.58325748
North Dakota,50976,27.0393,-80.5144,Florida,0.001135197,20.58325748
Ohio,50976,27.0393,-80.5144,Florida,0.414216882,20.58325748
Oklahoma,50976,27.0393,-80.5144,Florida,0.106767111,20.58325748
Oregon,50976,27.0393,-80.5144,Florida,0,20.58325748
Pennsylvania,50976,27.0393,-80.5144,Florida,0.603873927,20.58325748
Rhode Island,50976,27.0393,-80.5144,Florida,0.039358432,20.58325748
South Carolina,50976,27.0393,-80.5144,Florida,0.694872278,20.58325748
South Dakota,50976,27.0393,-80.5144,Florida,0.003421732,20.58325748
Tennessee,50976,27.0393,-80.5144,Florida,0.394467743,20.58325748
Texas,50976,27.0393,-80.5144,Florida,0.952841592,20.58325748
Utah,50976,27.0393,-80.5144,Florida,2.86E-05,20.58325748
Vermont,50976,27.0393,-80.5144,Florida,0.013774205,20.58325748
Virginia,50976,27.0393,-80.5144,Florida,0.483552342,20.58325748
Washington,50976,27.0393,-80.5144,Florida,0,20.58325748
West Virginia,50976,27.0393,-80.5144,Florida,0.105191595,20.58325748
Wisconsin,50976,27.0393,-80.5144,Florida,0.062087449,20.58325748
Wyoming,50976,27.0393,-80.5144,Florida,0.000126442,20.58325748
Alabama,52007,36.6009,-78.53,Virginia,0.269576586,18.4914437
Arizona,52007,36.6009,-78.53,Virginia,2.89E-05,18.4914437
Arkansas,52007,36.6009,-78.53,Virginia,0.043623339,18.4914437
California,52007,36.6009,-78.53,Virginia,2.42E-05,18.4914437
Colorado,52007,36.6009,-78.53,Virginia,0.000122289,18.4914437
Connecticut,52007,36.6009,-78.53,Virginia,0.285910447,18.4914437
DC,52007,36.6009,-78.53,Virginia,0.103407417,18.4914437
Delaware,52007,36.6009,-78.53,Virginia,0.124990308,18.4914437
Florida,52007,36.6009,-78.53,Virginia,0.442545931,18.4914437
Georgia,52007,36.6009,-78.53,Virginia,0.607814529,18.4914437
Idaho,52007,36.6009,-78.53,Virginia,3.40E-06,18.4914437
Illinois,52007,36.6009,-78.53,Virginia,0.165353772,18.4914437
Indiana,52007,36.6009,-78.53,Virginia,0.179151262,18.4914437
Iowa,52007,36.6009,-78.53,Virginia,0.010998668,18.4914437
Kansas,52007,36.6009,-78.53,Virginia,0.008696405,18.4914437
Kentucky,52007,36.6009,-78.53,Virginia,0.240445307,18.4914437
Louisiana,52007,36.6009,-78.53,Virginia,0.064171673,18.4914437
Maine,52007,36.6009,-78.53,Virginia,0.061464399,18.4914437
Maryland,52007,36.6009,-78.53,Virginia,0.942671282,18.4914437
Massachusetts,52007,36.6009,-78.53,Virginia,0.409864739,18.4914437
Michigan,52007,36.6009,-78.53,Virginia,0.220850233,18.4914437
Minnesota,52007,36.6009,-78.53,Virginia,0.008939132,18.4914437
Mississippi,52007,36.6009,-78.53,Virginia,0.081094464,18.4914437
Missouri,52007,36.6009,-78.53,Virginia,0.078229135,18.4914437
Montana,52007,36.6009,-78.53,Virginia,3.22E-05,18.4914437
Nebraska,52007,36.6009,-78.53,Virginia,0.003295328,18.4914437
Nevada,52007,36.6009,-78.53,Virginia,6.64E-06,18.4914437
New Hampshire,52007,36.6009,-78.53,Virginia,0.069337289,18.4914437
New Jersey,52007,36.6009,-78.53,Virginia,0.891623941,18.4914437
New Mexico,52007,36.6009,-78.53,Virginia,0.000126589,18.4914437
New York,52007,36.6009,-78.53,Virginia,1.36935415,18.4914437
North Carolina,52007,36.6009,-78.53,Virginia,4.829152762,18.4914437
North Dakota,52007,36.6009,-78.53,Virginia,0.00035346,18.4914437
Ohio,52007,36.6009,-78.53,Virginia,0.580290245,18.4914437
Oklahoma,52007,36.6009,-78.53,Virginia,0.020224602,18.4914437
Oregon,52007,36.6009,-78.53,Virginia,1.89E-07,18.4914437
Pennsylvania,52007,36.6009,-78.53,Virginia,1.826188573,18.4914437
Rhode Island,52007,36.6009,-78.53,Virginia,0.07921644,18.4914437
South Carolina,52007,36.6009,-78.53,Virginia,0.821526619,18.4914437
South Dakota,52007,36.6009,-78.53,Virginia,0.000718257,18.4914437
Tennessee,52007,36.6009,-78.53,Virginia,0.528513613,18.4914437
Texas,52007,36.6009,-78.53,Virginia,0.103011125,18.4914437
Utah,52007,36.6009,-78.53,Virginia,1.87E-06,18.4914437
Vermont,52007,36.6009,-78.53,Virginia,0.030176638,18.4914437
Virginia,52007,36.6009,-78.53,Virginia,2.570200204,18.4914437
Washington,52007,36.6009,-78.53,Virginia,3.29E-06,18.4914437
West Virginia,52007,36.6009,-78.53,Virginia,0.387290451,18.4914437
Wisconsin,52007,36.6009,-78.53,Virginia,0.030808514,18.4914437
Wyoming,52007,36.6009,-78.53,Virginia,1.29E-05,18.4914437
Alabama,52071,30.5681,-97.0614,Texas,0.618330783,51.0754488
Arizona,52071,30.5681,-97.0614,Texas,0.053216283,51.0754488
Arkansas,52071,30.5681,-97.0614,Texas,1.178533051,51.0754488
California,52071,30.5681,-97.0614,Texas,0.020596806,51.0754488
Colorado,52071,30.5681,-97.0614,Texas,0.038630831,51.0754488
Connecticut,52071,30.5681,-97.0614,Texas,0.136481328,51.0754488
DC,52071,30.5681,-97.0614,Texas,0.029839182,51.0754488
Delaware,52071,30.5681,-97.0614,Texas,0.047151704,51.0754488
Florida,52071,30.5681,-97.0614,Texas,0.63867048,51.0754488
Georgia,52071,30.5681,-97.0614,Texas,0.704728084,51.0754488
Idaho,52071,30.5681,-97.0614,Texas,0.000179351,51.0754488
Illinois,52071,30.5681,-97.0614,Texas,2.031387292,51.0754488
Indiana,52071,30.5681,-97.0614,Texas,1.021871342,51.0754488
Iowa,52071,30.5681,-97.0614,Texas,0.553511129,51.0754488
Kansas,52071,30.5681,-97.0614,Texas,1.011964487,51.0754488
Kentucky,52071,30.5681,-97.0614,Texas,0.609086958,51.0754488
Louisiana,52071,30.5681,-97.0614,Texas,0.891332144,51.0754488
Maine,52071,30.5681,-97.0614,Texas,0.039608219,51.0754488
Maryland,52071,30.5681,-97.0614,Texas,0.311607121,51.0754488
Massachusetts,52071,30.5681,-97.0614,Texas,0.203081028,51.0754488
Michigan,52071,30.5681,-97.0614,Texas,0.989461877,51.0754488
Minnesota,52071,30.5681,-97.0614,Texas,0.436216223,51.0754488
Mississippi,52071,30.5681,-97.0614,Texas,0.516754107,51.0754488
Missouri,52071,30.5681,-97.0614,Texas,1.87955042,51.0754488
Montana,52071,30.5681,-97.0614,Texas,0.000502757,51.0754488
Nebraska,52071,30.5681,-97.0614,Texas,0.352666337,51.0754488
Nevada,52071,30.5681,-97.0614,Texas,0.003462335,51.0754488
New Hampshire,52071,30.5681,-97.0614,Texas,0.040879703,51.0754488
New Jersey,52071,30.5681,-97.0614,Texas,0.378569358,51.0754488
New Mexico,52071,30.5681,-97.0614,Texas,0.052545453,51.0754488
New York,52071,30.5681,-97.0614,Texas,0.782422722,51.0754488
North Carolina,52071,30.5681,-97.0614,Texas,0.780044714,51.0754488
North Dakota,52071,30.5681,-97.0614,Texas,0.020421583,51.0754488
Ohio,52071,30.5681,-97.0614,Texas,1.351142024,51.0754488
Oklahoma,52071,30.5681,-97.0614,Texas,3.025115996,51.0754488
Oregon,52071,30.5681,-97.0614,Texas,5.29E-05,51.0754488
Pennsylvania,52071,30.5681,-97.0614,Texas,0.976853859,51.0754488
Rhode Island,52071,30.5681,-97.0614,Texas,0.03670493,51.0754488
South Carolina,52071,30.5681,-97.0614,Texas,0.384176359,51.0754488
South Dakota,52071,30.5681,-97.0614,Texas,0.078145818,51.0754488
Tennessee,52071,30.5681,-97.0614,Texas,0.983130965,51.0754488
Texas,52071,30.5681,-97.0614,Texas,26.47135584,51.0754488
Utah,52071,30.5681,-97.0614,Texas,0.000850687,51.0754488
Vermont,52071,30.5681,-97.0614,Texas,0.021886688,51.0754488
Virginia,52071,30.5681,-97.0614,Texas,0.51338707,51.0754488
Washington,52071,30.5681,-97.0614,Texas,0.000351923,51.0754488
West Virginia,52071,30.5681,-97.0614,Texas,0.216858162,51.0754488
Wisconsin,52071,30.5681,-97.0614,Texas,0.640711758,51.0754488
Wyoming,52071,30.5681,-97.0614,Texas,0.001418592,51.0754488
Alabama,54035,36.4364,-77.6167,North Carolina,0.095021603,10.21074892
Arizona,54035,36.4364,-77.6167,North Carolina,6.23E-05,10.21074892
Arkansas,54035,36.4364,-77.6167,North Carolina,0.012289273,10.21074892
California,54035,36.4364,-77.6167,North Carolina,4.39E-05,10.21074892
Colorado,54035,36.4364,-77.6167,North Carolina,6.89E-05,10.21074892
Connecticut,54035,36.4364,-77.6167,North Carolina,0.178403395,10.21074892
DC,54035,36.4364,-77.6167,North Carolina,0.067865196,10.21074892
Delaware,54035,36.4364,-77.6167,North Carolina,0.082075371,10.21074892
Florida,54035,36.4364,-77.6167,North Carolina,0.28667444,10.21074892
Georgia,54035,36.4364,-77.6167,North Carolina,0.270122584,10.21074892
Idaho,54035,36.4364,-77.6167,North Carolina,1.04E-06,10.21074892
Illinois,54035,36.4364,-77.6167,North Carolina,0.067315896,10.21074892
Indiana,54035,36.4364,-77.6167,North Carolina,0.079631674,10.21074892
Iowa,54035,36.4364,-77.6167,North Carolina,0.005148118,10.21074892
Kansas,54035,36.4364,-77.6167,North Carolina,0.00409704,10.21074892
Kentucky,54035,36.4364,-77.6167,North Carolina,0.086037697,10.21074892
Louisiana,54035,36.4364,-77.6167,North Carolina,0.022851295,10.21074892
Maine,54035,36.4364,-77.6167,North Carolina,0.037444103,10.21074892
Maryland,54035,36.4364,-77.6167,North Carolina,0.599353532,10.21074892
Massachusetts,54035,36.4364,-77.6167,North Carolina,0.250967455,10.21074892
Michigan,54035,36.4364,-77.6167,North Carolina,0.130017166,10.21074892
Minnesota,54035,36.4364,-77.6167,North Carolina,0.004940629,10.21074892
Mississippi,54035,36.4364,-77.6167,North Carolina,0.02625756,10.21074892
Missouri,54035,36.4364,-77.6167,North Carolina,0.024983002,10.21074892
Montana,54035,36.4364,-77.6167,North Carolina,1.40E-05,10.21074892
Nebraska,54035,36.4364,-77.6167,North Carolina,0.002113217,10.21074892
Nevada,54035,36.4364,-77.6167,North Carolina,1.58E-06,10.21074892
New Hampshire,54035,36.4364,-77.6167,North Carolina,0.040952149,10.21074892
New Jersey,54035,36.4364,-77.6167,North Carolina,0.551092703,10.21074892
New Mexico,54035,36.4364,-77.6167,North Carolina,7.02E-05,10.21074892
New York,54035,36.4364,-77.6167,North Carolina,0.809321981,10.21074892
North Carolina,54035,36.4364,-77.6167,North Carolina,2.765945253,10.21074892
North Dakota,54035,36.4364,-77.6167,North Carolina,0.000167986,10.21074892
Ohio,54035,36.4364,-77.6167,North Carolina,0.350391146,10.21074892
Oklahoma,54035,36.4364,-77.6167,North Carolina,0.005803924,10.21074892
Oregon,54035,36.4364,-77.6167,North Carolina,4.56E-08,10.21074892
Pennsylvania,54035,36.4364,-77.6167,North Carolina,1.026993804,10.21074892
Rhode Island,54035,36.4364,-77.6167,North Carolina,0.049574116,10.21074892
South Carolina,54035,36.4364,-77.6167,North Carolina,0.440222643,10.21074892
South Dakota,54035,36.4364,-77.6167,North Carolina,0.000552429,10.21074892
Tennessee,54035,36.4364,-77.6167,North Carolina,0.14723583,10.21074892
Texas,54035,36.4364,-77.6167,North Carolina,0.036239437,10.21074892
Utah,54035,36.4364,-77.6167,North Carolina,6.37E-07,10.21074892
Vermont,54035,36.4364,-77.6167,North Carolina,0.017868662,10.21074892
Virginia,54035,36.4364,-77.6167,North Carolina,1.459045736,10.21074892
Washington,54035,36.4364,-77.6167,North Carolina,0,10.21074892
West Virginia,54035,36.4364,-77.6167,North Carolina,0.163300347,10.21074892
Wisconsin,54035,36.4364,-77.6167,North Carolina,0.012162273,10.21074892
Wyoming,54035,36.4364,-77.6167,North Carolina,5.64E-06,10.21074892
Alabama,54081,37.4556,-77.4308,Virginia,0.142853301,18.35339268
Arizona,54081,37.4556,-77.4308,Virginia,6.99E-05,18.35339268
Arkansas,54081,37.4556,-77.4308,Virginia,0.020676008,18.35339268
California,54081,37.4556,-77.4308,Virginia,6.90E-05,18.35339268
Colorado,54081,37.4556,-77.4308,Virginia,7.09E-05,18.35339268
Connecticut,54081,37.4556,-77.4308,Virginia,0.363773895,18.35339268
DC,54081,37.4556,-77.4308,Virginia,0.155537488,18.35339268
Delaware,54081,37.4556,-77.4308,Virginia,0.170891548,18.35339268
Florida,54081,37.4556,-77.4308,Virginia,0.448135638,18.35339268
Georgia,54081,37.4556,-77.4308,Virginia,0.411898626,18.35339268
Idaho,54081,37.4556,-77.4308,Virginia,3.25E-06,18.35339268
Illinois,54081,37.4556,-77.4308,Virginia,0.148045334,18.35339268
Indiana,54081,37.4556,-77.4308,Virginia,0.174848537,18.35339268
Iowa,54081,37.4556,-77.4308,Virginia,0.009615466,18.35339268
Kansas,54081,37.4556,-77.4308,Virginia,0.007119045,18.35339268
Kentucky,54081,37.4556,-77.4308,Virginia,0.187221881,18.35339268
Louisiana,54081,37.4556,-77.4308,Virginia,0.037496004,18.35339268
Maine,54081,37.4556,-77.4308,Virginia,0.076238316,18.35339268
Maryland,54081,37.4556,-77.4308,Virginia,1.398127765,18.35339268
Massachusetts,54081,37.4556,-77.4308,Virginia,0.509071497,18.35339268
Michigan,54081,37.4556,-77.4308,Virginia,0.262312871,18.35339268
Minnesota,54081,37.4556,-77.4308,Virginia,0.008632115,18.35339268
Mississippi,54081,37.4556,-77.4308,Virginia,0.037760594,18.35339268
Missouri,54081,37.4556,-77.4308,Virginia,0.044906827,18.35339268
Montana,54081,37.4556,-77.4308,Virginia,3.12E-05,18.35339268
Nebraska,54081,37.4556,-77.4308,Virginia,0.003787484,18.35339268
Nevada,54081,37.4556,-77.4308,Virginia,6.70E-06,18.35339268
New Hampshire,54081,37.4556,-77.4308,Virginia,0.08398868,18.35339268
New Jersey,54081,37.4556,-77.4308,Virginia,1.14070396,18.35339268
New Mexico,54081,37.4556,-77.4308,Virginia,0.000103707,18.35339268
New York,54081,37.4556,-77.4308,Virginia,1.682296149,18.35339268
North Carolina,54081,37.4556,-77.4308,Virginia,2.413916114,18.35339268
North Dakota,54081,37.4556,-77.4308,Virginia,0.000321547,18.35339268
Ohio,54081,37.4556,-77.4308,Virginia,0.753058905,18.35339268
Oklahoma,54081,37.4556,-77.4308,Virginia,0.010737412,18.35339268
Oregon,54081,37.4556,-77.4308,Virginia,5.18E-07,18.35339268
Pennsylvania,54081,37.4556,-77.4308,Virginia,2.415198796,18.35339268
Rhode Island,54081,37.4556,-77.4308,Virginia,0.100812293,18.35339268
South Carolina,54081,37.4556,-77.4308,Virginia,0.54174598,18.35339268
South Dakota,54081,37.4556,-77.4308,Virginia,0.000775769,18.35339268
Tennessee,54081,37.4556,-77.4308,Virginia,0.288283999,18.35339268
Texas,54081,37.4556,-77.4308,Virginia,0.070549907,18.35339268
Utah,54081,37.4556,-77.4308,Virginia,3.04E-06,18.35339268
Vermont,54081,37.4556,-77.4308,Virginia,0.037056095,18.35339268
Virginia,54081,37.4556,-77.4308,Virginia,3.73014893,18.35339268
Washington,54081,37.4556,-77.4308,Virginia,6.01E-07,18.35339268
West Virginia,54081,37.4556,-77.4308,Virginia,0.428522361,18.35339268
Wisconsin,54081,37.4556,-77.4308,Virginia,0.035956913,18.35339268
Wyoming,54081,37.4556,-77.4308,Virginia,9.88E-06,18.35339268
Alabama,54144,41.1776,-79.4418,Pennsylvania,0.171563379,45.26707989
Arizona,54144,41.1776,-79.4418,Pennsylvania,0.000256747,45.26707989
Arkansas,54144,41.1776,-79.4418,Pennsylvania,0.031725641,45.26707989
California,54144,41.1776,-79.4418,Pennsylvania,1.33E-05,45.26707989
Colorado,54144,41.1776,-79.4418,Pennsylvania,0.000340586,45.26707989
Connecticut,54144,41.1776,-79.4418,Pennsylvania,0.64320872,45.26707989
DC,54144,41.1776,-79.4418,Pennsylvania,0.151948482,45.26707989
Delaware,54144,41.1776,-79.4418,Pennsylvania,0.2101774,45.26707989
Florida,54144,41.1776,-79.4418,Pennsylvania,0.562297251,45.26707989
Georgia,54144,41.1776,-79.4418,Pennsylvania,0.412410721,45.26707989
Idaho,54144,41.1776,-79.4418,Pennsylvania,3.09E-08,45.26707989
Illinois,54144,41.1776,-79.4418,Pennsylvania,0.615266051,45.26707989
Indiana,54144,41.1776,-79.4418,Pennsylvania,0.655075553,45.26707989
Iowa,54144,41.1776,-79.4418,Pennsylvania,0.048478832,45.26707989
Kansas,54144,41.1776,-79.4418,Pennsylvania,0.015910809,45.26707989
Kentucky,54144,41.1776,-79.4418,Pennsylvania,0.402774251,45.26707989
Louisiana,54144,41.1776,-79.4418,Pennsylvania,0.039067688,45.26707989
Maine,54144,41.1776,-79.4418,Pennsylvania,0.148085754,45.26707989
Maryland,54144,41.1776,-79.4418,Pennsylvania,1.701556152,45.26707989
Massachusetts,54144,41.1776,-79.4418,Pennsylvania,0.876102036,45.26707989
Michigan,54144,41.1776,-79.4418,Pennsylvania,2.016135483,45.26707989
Minnesota,54144,41.1776,-79.4418,Pennsylvania,0.050531913,45.26707989
Mississippi,54144,41.1776,-79.4418,Pennsylvania,0.049109272,45.26707989
Missouri,54144,41.1776,-79.4418,Pennsylvania,0.100900297,45.26707989
Montana,54144,41.1776,-79.4418,Pennsylvania,4.98E-05,45.26707989
Nebraska,54144,41.1776,-79.4418,Pennsylvania,0.011908055,45.26707989
Nevada,54144,41.1776,-79.4418,Pennsylvania,9.52E-06,45.26707989
New Hampshire,54144,41.1776,-79.4418,Pennsylvania,0.163242218,45.26707989
New Jersey,54144,41.1776,-79.4418,Pennsylvania,1.862465247,45.26707989
New Mexico,54144,41.1776,-79.4418,Pennsylvania,0.000335699,45.26707989
New York,54144,41.1776,-79.4418,Pennsylvania,4.633036777,45.26707989
North Carolina,54144,41.1776,-79.4418,Pennsylvania,1.57608353,45.26707989
North Dakota,54144,41.1776,-79.4418,Pennsylvania,0.001533387,45.26707989
Ohio,54144,41.1776,-79.4418,Pennsylvania,13.93179651,45.26707989
Oklahoma,54144,41.1776,-79.4418,Pennsylvania,0.020077563,45.26707989
Oregon,54144,41.1776,-79.4418,Pennsylvania,0,45.26707989
Pennsylvania,54144,41.1776,-79.4418,Pennsylvania,9.551522848,45.26707989
Rhode Island,54144,41.1776,-79.4418,Pennsylvania,0.158241146,45.26707989
South Carolina,54144,41.1776,-79.4418,Pennsylvania,0.505068938,45.26707989
South Dakota,54144,41.1776,-79.4418,Pennsylvania,0.002774847,45.26707989
Tennessee,54144,41.1776,-79.4418,Pennsylvania,0.35682131,45.26707989
Texas,54144,41.1776,-79.4418,Pennsylvania,0.081892502,45.26707989
Utah,54144,41.1776,-79.4418,Pennsylvania,1.40E-05,45.26707989
Vermont,54144,41.1776,-79.4418,Pennsylvania,0.091536084,45.26707989
Virginia,54144,41.1776,-79.4418,Pennsylvania,2.071256665,45.26707989
Washington,54144,41.1776,-79.4418,Pennsylvania,7.02E-07,45.26707989
West Virginia,54144,41.1776,-79.4418,Pennsylvania,1.125463568,45.26707989
Wisconsin,54144,41.1776,-79.4418,Pennsylvania,0.218958539,45.26707989
Wyoming,54144,41.1776,-79.4418,Pennsylvania,5.41E-05,45.26707989
Alabama,54304,38.2667,-77.3147,Virginia,0.073354886,11.69905039
Arizona,54304,38.2667,-77.3147,Virginia,1.71E-05,11.69905039
Arkansas,54304,38.2667,-77.3147,Virginia,0.011828659,11.69905039
California,54304,38.2667,-77.3147,Virginia,5.46E-05,11.69905039
Colorado,54304,38.2667,-77.3147,Virginia,9.63E-06,11.69905039
Connecticut,54304,38.2667,-77.3147,Virginia,0.260923985,11.69905039
DC,54304,38.2667,-77.3147,Virginia,0.10992599,11.69905039
Delaware,54304,38.2667,-77.3147,Virginia,0.110471372,11.69905039
Florida,54304,38.2667,-77.3147,Virginia,0.248691218,11.69905039
Georgia,54304,38.2667,-77.3147,Virginia,0.217629376,11.69905039
Idaho,54304,38.2667,-77.3147,Virginia,5.55E-07,11.69905039
Illinois,54304,38.2667,-77.3147,Virginia,0.077465441,11.69905039
Indiana,54304,38.2667,-77.3147,Virginia,0.111692375,11.69905039
Iowa,54304,38.2667,-77.3147,Virginia,0.005084089,11.69905039
Kansas,54304,38.2667,-77.3147,Virginia,0.003301385,11.69905039
Kentucky,54304,38.2667,-77.3147,Virginia,0.107215592,11.69905039
Louisiana,54304,38.2667,-77.3147,Virginia,0.02278299,11.69905039
Maine,54304,38.2667,-77.3147,Virginia,0.053714155,11.69905039
Maryland,54304,38.2667,-77.3147,Virginia,1.057829933,11.69905039
Massachusetts,54304,38.2667,-77.3147,Virginia,0.35706147,11.69905039
Michigan,54304,38.2667,-77.3147,Virginia,0.164334329,11.69905039
Minnesota,54304,38.2667,-77.3147,Virginia,0.004336279,11.69905039
Mississippi,54304,38.2667,-77.3147,Virginia,0.023160657,11.69905039
Missouri,54304,38.2667,-77.3147,Virginia,0.021904294,11.69905039
Montana,54304,38.2667,-77.3147,Virginia,6.17E-06,11.69905039
Nebraska,54304,38.2667,-77.3147,Virginia,0.001336467,11.69905039
Nevada,54304,38.2667,-77.3147,Virginia,1.13E-05,11.69905039
New Hampshire,54304,38.2667,-77.3147,Virginia,0.05963507,11.69905039
New Jersey,54304,38.2667,-77.3147,Virginia,0.763000606,11.69905039
New Mexico,54304,38.2667,-77.3147,Virginia,4.92E-05,11.69905039
New York,54304,38.2667,-77.3147,Virginia,1.226154433,11.69905039
North Carolina,54304,38.2667,-77.3147,Virginia,1.01890487,11.69905039
North Dakota,54304,38.2667,-77.3147,Virginia,0.000183054,11.69905039
Ohio,54304,38.2667,-77.3147,Virginia,0.491472856,11.69905039
Oklahoma,54304,38.2667,-77.3147,Virginia,0.005603125,11.69905039
Oregon,54304,38.2667,-77.3147,Virginia,2.70E-10,11.69905039
Pennsylvania,54304,38.2667,-77.3147,Virginia,1.88868458,11.69905039
Rhode Island,54304,38.2667,-77.3147,Virginia,0.070100921,11.69905039
South Carolina,54304,38.2667,-77.3147,Virginia,0.269081761,11.69905039
South Dakota,54304,38.2667,-77.3147,Virginia,0.000327495,11.69905039
Tennessee,54304,38.2667,-77.3147,Virginia,0.161635229,11.69905039
Texas,54304,38.2667,-77.3147,Virginia,0.039565199,11.69905039
Utah,54304,38.2667,-77.3147,Virginia,4.80E-06,11.69905039
Vermont,54304,38.2667,-77.3147,Virginia,0.027946158,11.69905039
Virginia,54304,38.2667,-77.3147,Virginia,2.261172279,11.69905039
Washington,54304,38.2667,-77.3147,Virginia,6.60E-09,11.69905039
West Virginia,54304,38.2667,-77.3147,Virginia,0.35193073,11.69905039
Wisconsin,54304,38.2667,-77.3147,Virginia,0.01945181,11.69905039
