state_zip,FacID,FacID.1,lat,lon,state_facility,deaths_coef_2,deaths_coef_1_x,deaths_coef_3_x,deaths_coef_2_all,deaths_coef_1_all,deaths_coef_3_all
Iowa,6065,6065,39.4472,-94.98,Missouri,21.79302417,19.76744181,23.81863165,545.526267,494.8215036,596.2316757
Kansas,6065,6065,39.4472,-94.98,Missouri,41.29271557,37.45405497,45.13155758,545.526267,494.8215036,596.2316757
Kentucky,6065,6065,39.4472,-94.98,Missouri,11.08424571,10.05404642,12.11444937,545.526267,494.8215036,596.2316757
Louisiana,6065,6065,39.4472,-94.98,Missouri,5.670322576,5.143312583,6.197333802,545.526267,494.8215036,596.2316757
Maine,6065,6065,39.4472,-94.98,Missouri,1.154856691,1.047522861,1.262190643,545.526267,494.8215036,596.2316757
Maryland,6065,6065,39.4472,-94.98,Missouri,5.826283688,5.284779168,6.367789316,545.526267,494.8215036,596.2316757
Massachusetts,6065,6065,39.4472,-94.98,Missouri,6.132907482,5.562906755,6.70290898,545.526267,494.8215036,596.2316757
Michigan,6065,6065,39.4472,-94.98,Missouri,27.4035972,24.85663461,29.95057044,545.526267,494.8215036,596.2316757
Minnesota,6065,6065,39.4472,-94.98,Missouri,14.28172352,12.95433564,15.60911835,545.526267,494.8215036,596.2316757
Mississippi,6065,6065,39.4472,-94.98,Missouri,5.262479926,4.773373387,5.751588054,545.526267,494.8215036,596.2316757
Missouri,6065,6065,39.4472,-94.98,Missouri,75.52670214,68.50587038,82.54780533,545.526267,494.8215036,596.2316757
Montana,6065,6065,39.4472,-94.98,Missouri,0.022928657,0.020797648,0.025059666,545.526267,494.8215036,596.2316757
Nebraska,6065,6065,39.4472,-94.98,Missouri,10.07859139,9.141821732,11.01537293,545.526267,494.8215036,596.2316757
Nevada,6065,6065,39.4472,-94.98,Missouri,0.008350412,0.007574318,0.009126506,545.526267,494.8215036,596.2316757
New Hampshire,6065,6065,39.4472,-94.98,Missouri,1.152964309,1.04580622,1.260122549,545.526267,494.8215036,596.2316757
New Jersey,6065,6065,39.4472,-94.98,Missouri,9.140838735,8.291275831,9.990402989,545.526267,494.8215036,596.2316757
New Mexico,6065,6065,39.4472,-94.98,Missouri,0.189938693,0.172285597,0.2075918,545.526267,494.8215036,596.2316757
New York,6065,6065,39.4472,-94.98,Missouri,20.88354146,18.9425929,22.82449347,545.526267,494.8215036,596.2316757
North Carolina,6065,6065,39.4472,-94.98,Missouri,11.50249943,10.43343673,12.57156457,545.526267,494.8215036,596.2316757
North Dakota,6065,6065,39.4472,-94.98,Missouri,0.574725882,0.521309928,0.628141939,545.526267,494.8215036,596.2316757
Ohio,6065,6065,39.4472,-94.98,Missouri,31.38269658,28.46591104,34.29949329,545.526267,494.8215036,596.2316757
Oklahoma,6065,6065,39.4472,-94.98,Missouri,17.80853555,16.15332795,19.46375732,545.526267,494.8215036,596.2316757
Oregon,6065,6065,39.4472,-94.98,Missouri,0.002198976,0.001994602,0.002403351,545.526267,494.8215036,596.2316757
Pennsylvania,6065,6065,39.4472,-94.98,Missouri,21.32422916,19.34231845,23.3061442,545.526267,494.8215036,596.2316757
Rhode Island,6065,6065,39.4472,-94.98,Missouri,1.072092832,0.972451107,1.171734685,545.526267,494.8215036,596.2316757
South Carolina,6065,6065,39.4472,-94.98,Missouri,4.648257347,4.216240753,5.080274785,545.526267,494.8215036,596.2316757
South Dakota,6065,6065,39.4472,-94.98,Missouri,1.825572554,1.655898504,1.99524742,545.526267,494.8215036,596.2316757
Tennessee,6065,6065,39.4472,-94.98,Missouri,16.2718929,14.75953838,17.78425413,545.526267,494.8215036,596.2316757
Texas,6065,6065,39.4472,-94.98,Missouri,33.57288791,30.45253154,36.69325807,545.526267,494.8215036,596.2316757
Utah,6065,6065,39.4472,-94.98,Missouri,0.012520084,0.011356458,0.01368371,545.526267,494.8215036,596.2316757
Vermont,6065,6065,39.4472,-94.98,Missouri,0.608688742,0.552116361,0.665261204,545.526267,494.8215036,596.2316757
Virginia,6065,6065,39.4472,-94.98,Missouri,8.972699355,8.138760183,9.806640545,545.526267,494.8215036,596.2316757
Washington,6065,6065,39.4472,-94.98,Missouri,0.009716015,0.008813001,0.010619028,545.526267,494.8215036,596.2316757
West Virginia,6065,6065,39.4472,-94.98,Missouri,4.347717231,3.943631058,4.751804656,545.526267,494.8215036,596.2316757
Wisconsin,6065,6065,39.4472,-94.98,Missouri,17.77345597,16.12153976,19.42537998,545.526267,494.8215036,596.2316757
Wyoming,6065,6065,39.4472,-94.98,Missouri,0.0164509,0.01492194,0.01797986,545.526267,494.8215036,596.2316757
Alabama,6068,6068,39.2825,-96.1153,Kansas,30.22263121,27.4136684,33.03160408,1848.366899,1676.569459,2020.166153
Arizona,6068,6068,39.2825,-96.1153,Kansas,0.575017863,0.521575237,0.628460497,1848.366899,1676.569459,2020.166153
Arkansas,6068,6068,39.2825,-96.1153,Kansas,39.98750758,36.27090263,43.70414047,1848.366899,1676.569459,2020.166153
California,6068,6068,39.2825,-96.1153,Kansas,0.135438147,0.122850424,0.148025871,1848.366899,1676.569459,2020.166153
Colorado,6068,6068,39.2825,-96.1153,Kansas,1.092069538,0.990571584,1.193567534,1848.366899,1676.569459,2020.166153
Connecticut,6068,6068,39.2825,-96.1153,Kansas,12.39985884,11.24739747,13.55232213,1848.366899,1676.569459,2020.166153
DC,6068,6068,39.2825,-96.1153,Kansas,2.225553158,2.018706314,2.432400471,1848.366899,1676.569459,2020.166153
Delaware,6068,6068,39.2825,-96.1153,Kansas,2.809478667,2.54836143,3.070596357,1848.366899,1676.569459,2020.166153
Florida,6068,6068,39.2825,-96.1153,Kansas,24.13888508,21.89539136,26.38238042,1848.366899,1676.569459,2020.166153
Georgia,6068,6068,39.2825,-96.1153,Kansas,29.35828652,26.62966913,32.08691139,1848.366899,1676.569459,2020.166153
Idaho,6068,6068,39.2825,-96.1153,Kansas,0.016936179,0.015362118,0.018510241,1848.366899,1676.569459,2020.166153
Illinois,6068,6068,39.2825,-96.1153,Kansas,173.2060203,157.1075514,189.3046067,1848.366899,1676.569459,2020.166153
Indiana,6068,6068,39.2825,-96.1153,Kansas,80.35988727,72.89094644,87.82887594,1848.366899,1676.569459,2020.166153
Iowa,6068,6068,39.2825,-96.1153,Kansas,73.18336456,66.38113704,79.9856969,1848.366899,1676.569459,2020.166153
Kansas,6068,6068,39.2825,-96.1153,Kansas,144.6992996,131.2476851,158.1515607,1848.366899,1676.569459,2020.166153
Kentucky,6068,6068,39.2825,-96.1153,Kansas,37.25531561,33.79270087,40.71794637,1848.366899,1676.569459,2020.166153
Louisiana,6068,6068,39.2825,-96.1153,Kansas,21.60494033,19.59693185,23.61295482,1848.366899,1676.569459,2020.166153
Maine,6068,6068,39.2825,-96.1153,Kansas,3.950034505,3.582913057,4.317156428,1848.366899,1676.569459,2020.166153
Maryland,6068,6068,39.2825,-96.1153,Kansas,19.8449256,18.00050343,21.68935189,1848.366899,1676.569459,2020.166153
Massachusetts,6068,6068,39.2825,-96.1153,Kansas,21.088593,19.12858878,23.04860024,1848.366899,1676.569459,2020.166153
Michigan,6068,6068,39.2825,-96.1153,Kansas,92.02665514,83.47343664,100.5799132,1848.366899,1676.569459,2020.166153
Minnesota,6068,6068,39.2825,-96.1153,Kansas,53.06547229,48.133376,57.99759973,1848.366899,1676.569459,2020.166153
Mississippi,6068,6068,39.2825,-96.1153,Kansas,18.96348477,17.20097096,20.72600544,1848.366899,1676.569459,2020.166153
Missouri,6068,6068,39.2825,-96.1153,Kansas,158.0517098,143.361119,172.7425359,1848.366899,1676.569459,2020.166153
Montana,6068,6068,39.2825,-96.1153,Kansas,0.10063059,0.091277896,0.109983287,1848.366899,1676.569459,2020.166153
Nebraska,6068,6068,39.2825,-96.1153,Kansas,66.30577091,60.14242893,72.46928393,1848.366899,1676.569459,2020.166153
Nevada,6068,6068,39.2825,-96.1153,Kansas,0.037709955,0.034205163,0.041214747,1848.366899,1676.569459,2020.166153
New Hampshire,6068,6068,39.2825,-96.1153,Kansas,3.991201462,3.620253317,4.362150208,1848.366899,1676.569459,2020.166153
New Jersey,6068,6068,39.2825,-96.1153,Kansas,31.26394593,28.35822625,34.16967082,1848.366899,1676.569459,2020.166153
New Mexico,6068,6068,39.2825,-96.1153,Kansas,0.893993042,0.810904289,0.977081873,1848.366899,1676.569459,2020.166153
New York,6068,6068,39.2825,-96.1153,Kansas,70.72654509,64.15310452,77.29999858,1848.366899,1676.569459,2020.166153
North Carolina,6068,6068,39.2825,-96.1153,Kansas,40.34027789,36.59097369,44.08959211,1848.366899,1676.569459,2020.166153
North Dakota,6068,6068,39.2825,-96.1153,Kansas,2.621298337,2.377669528,2.864927842,1848.366899,1676.569459,2020.166153
Ohio,6068,6068,39.2825,-96.1153,Kansas,105.2699928,95.48591959,115.0541075,1848.366899,1676.569459,2020.166153
Oklahoma,6068,6068,39.2825,-96.1153,Kansas,82.60847838,74.93032056,90.28673142,1848.366899,1676.569459,2020.166153
Oregon,6068,6068,39.2825,-96.1153,Kansas,0.007677965,0.006964369,0.008391561,1848.366899,1676.569459,2020.166153
Pennsylvania,6068,6068,39.2825,-96.1153,Kansas,72.64773848,65.89572395,79.3997694,1848.366899,1676.569459,2020.166153
Rhode Island,6068,6068,39.2825,-96.1153,Kansas,3.629931822,3.292560887,3.967303246,1848.366899,1676.569459,2020.166153
South Carolina,6068,6068,39.2825,-96.1153,Kansas,16.71032371,15.1572366,18.26341436,1848.366899,1676.569459,2020.166153
South Dakota,6068,6068,39.2825,-96.1153,Kansas,9.310536568,8.445174252,10.17590588,1848.366899,1676.569459,2020.166153
Tennessee,6068,6068,39.2825,-96.1153,Kansas,54.67445232,49.5928464,59.75608322,1848.366899,1676.569459,2020.166153
Texas,6068,6068,39.2825,-96.1153,Kansas,140.7592694,127.676633,153.8419806,1848.366899,1676.569459,2020.166153
Utah,6068,6068,39.2825,-96.1153,Kansas,0.046995611,0.042627802,0.051363419,1848.366899,1676.569459,2020.166153
Vermont,6068,6068,39.2825,-96.1153,Kansas,2.087504088,1.893488365,2.281520128,1848.366899,1676.569459,2020.166153
Virginia,6068,6068,39.2825,-96.1153,Kansas,31.19614085,28.2967091,34.09558066,1848.366899,1676.569459,2020.166153
Washington,6068,6068,39.2825,-96.1153,Kansas,0.033473377,0.030362336,0.036584418,1848.366899,1676.569459,2020.166153
West Virginia,6068,6068,39.2825,-96.1153,Kansas,14.80342314,13.42755862,16.17929245,1848.366899,1676.569459,2020.166153
Wisconsin,6068,6068,39.2825,-96.1153,Kansas,57.95363605,52.5672492,63.34005016,1848.366899,1676.569459,2020.166153
Wyoming,6068,6068,39.2825,-96.1153,Kansas,0.084585436,0.076723994,0.092446881,1848.366899,1676.569459,2020.166153
Alabama,6071,6071,38.5847,-85.4117,Kentucky,7.760335456,7.039073043,8.481600141,404.7005362,367.0861205,442.3152077
Arizona,6071,6071,38.5847,-85.4117,Kentucky,0.0030231,0.002742131,0.003304069,404.7005362,367.0861205,442.3152077
Arkansas,6071,6071,38.5847,-85.4117,Kentucky,2.025782674,1.837503954,2.214061594,404.7005362,367.0861205,442.3152077
California,6071,6071,38.5847,-85.4117,Kentucky,0.001516477,0.001375535,0.00165742,404.7005362,367.0861205,442.3152077
Colorado,6071,6071,38.5847,-85.4117,Kentucky,0.012098474,0.010974033,0.013222916,404.7005362,367.0861205,442.3152077
Connecticut,6071,6071,38.5847,-85.4117,Kentucky,4.212957636,3.821399647,4.604516156,404.7005362,367.0861205,442.3152077
DC,6071,6071,38.5847,-85.4117,Kentucky,0.956558902,0.867654729,1.045463256,404.7005362,367.0861205,442.3152077
Delaware,6071,6071,38.5847,-85.4117,Kentucky,1.179902046,1.07024035,1.289563891,404.7005362,367.0861205,442.3152077
Florida,6071,6071,38.5847,-85.4117,Kentucky,5.594131458,5.074207679,6.114055454,404.7005362,367.0861205,442.3152077
Georgia,6071,6071,38.5847,-85.4117,Kentucky,9.704675351,8.802706279,10.60664634,404.7005362,367.0861205,442.3152077
Idaho,6071,6071,38.5847,-85.4117,Kentucky,0.000152463,0.000138293,0.000166632,404.7005362,367.0861205,442.3152077
Illinois,6071,6071,38.5847,-85.4117,Kentucky,17.48015713,15.85551887,19.10479939,404.7005362,367.0861205,442.3152077
Indiana,6071,6071,38.5847,-85.4117,Kentucky,41.24277365,37.40938128,45.07621898,404.7005362,367.0861205,442.3152077
Iowa,6071,6071,38.5847,-85.4117,Kentucky,0.965065847,0.875371653,1.054760093,404.7005362,367.0861205,442.3152077
Kansas,6071,6071,38.5847,-85.4117,Kentucky,0.602404283,0.546416264,0.658392326,404.7005362,367.0861205,442.3152077
Kentucky,6071,6071,38.5847,-85.4117,Kentucky,44.86146929,40.69162374,49.03139424,404.7005362,367.0861205,442.3152077
Louisiana,6071,6071,38.5847,-85.4117,Kentucky,2.090824052,1.896500654,2.285147585,404.7005362,367.0861205,442.3152077
Maine,6071,6071,38.5847,-85.4117,Kentucky,1.026766973,0.931338161,1.122195852,404.7005362,367.0861205,442.3152077
Maryland,6071,6071,38.5847,-85.4117,Kentucky,8.69569143,7.887499704,9.50388474,404.7005362,367.0861205,442.3152077
Massachusetts,6071,6071,38.5847,-85.4117,Kentucky,6.703037886,6.080048894,7.326027634,404.7005362,367.0861205,442.3152077
Michigan,6071,6071,38.5847,-85.4117,Kentucky,23.36398518,21.19247768,25.53550117,404.7005362,367.0861205,442.3152077
Minnesota,6071,6071,38.5847,-85.4117,Kentucky,0.65524231,0.594343537,0.716141097,404.7005362,367.0861205,442.3152077
Mississippi,6071,6071,38.5847,-85.4117,Kentucky,2.936337283,2.663429289,3.209245818,404.7005362,367.0861205,442.3152077
Missouri,6071,6071,38.5847,-85.4117,Kentucky,4.911459447,4.454981789,5.367937716,404.7005362,367.0861205,442.3152077
Montana,6071,6071,38.5847,-85.4117,Kentucky,0.001330097,0.001206476,0.001453717,404.7005362,367.0861205,442.3152077
Nebraska,6071,6071,38.5847,-85.4117,Kentucky,0.222522612,0.201841168,0.243204063,404.7005362,367.0861205,442.3152077
Nevada,6071,6071,38.5847,-85.4117,Kentucky,0.000138323,0.000125467,0.000151179,404.7005362,367.0861205,442.3152077
New Hampshire,6071,6071,38.5847,-85.4117,Kentucky,1.158449221,1.050781529,1.266117029,404.7005362,367.0861205,442.3152077
New Jersey,6071,6071,38.5847,-85.4117,Kentucky,11.46153422,10.39628302,12.52678699,404.7005362,367.0861205,442.3152077
New Mexico,6071,6071,38.5847,-85.4117,Kentucky,0.006836481,0.006201093,0.007471868,404.7005362,367.0861205,442.3152077
New York,6071,6071,38.5847,-85.4117,Kentucky,23.60900338,21.41474869,25.80326144,404.7005362,367.0861205,442.3152077
North Carolina,6071,6071,38.5847,-85.4117,Kentucky,17.65368266,16.0129126,19.29445758,404.7005362,367.0861205,442.3152077
North Dakota,6071,6071,38.5847,-85.4117,Kentucky,0.023602837,0.02140917,0.025796504,404.7005362,367.0861205,442.3152077
Ohio,6071,6071,38.5847,-85.4117,Kentucky,74.48543934,67.56238066,81.40856499,404.7005362,367.0861205,442.3152077
Oklahoma,6071,6071,38.5847,-85.4117,Kentucky,1.177113921,1.067711722,1.286516193,404.7005362,367.0861205,442.3152077
Oregon,6071,6071,38.5847,-85.4117,Kentucky,3.56E-06,3.23E-06,3.89E-06,404.7005362,367.0861205,442.3152077
Pennsylvania,6071,6071,38.5847,-85.4117,Kentucky,30.41636314,27.5894117,33.24332116,404.7005362,367.0861205,442.3152077
Rhode Island,6071,6071,38.5847,-85.4117,Kentucky,1.218354488,1.105119042,1.331590074,404.7005362,367.0861205,442.3152077
South Carolina,6071,6071,38.5847,-85.4117,Kentucky,6.591017651,5.978436965,7.203599696,404.7005362,367.0861205,442.3152077
South Dakota,6071,6071,38.5847,-85.4117,Kentucky,0.058750197,0.053289905,0.064210491,404.7005362,367.0861205,442.3152077
Tennessee,6071,6071,38.5847,-85.4117,Kentucky,17.84066103,16.18250041,19.49882909,404.7005362,367.0861205,442.3152077
Texas,6071,6071,38.5847,-85.4117,Kentucky,4.484943812,4.068108153,4.901779811,404.7005362,367.0861205,442.3152077
Utah,6071,6071,38.5847,-85.4117,Kentucky,0.00050523,0.000458273,0.000552186,404.7005362,367.0861205,442.3152077
Vermont,6071,6071,38.5847,-85.4117,Kentucky,0.579753096,0.525870162,0.633636081,404.7005362,367.0861205,442.3152077
Virginia,6071,6071,38.5847,-85.4117,Kentucky,14.54277075,13.19113462,15.89441103,404.7005362,367.0861205,442.3152077
Washington,6071,6071,38.5847,-85.4117,Kentucky,0.000132765,0.000120426,0.000145104,404.7005362,367.0861205,442.3152077
West Virginia,6071,6071,38.5847,-85.4117,Kentucky,8.689723403,7.882073169,9.497377921,404.7005362,367.0861205,442.3152077
Wisconsin,6071,6071,38.5847,-85.4117,Kentucky,3.490501932,3.166090309,3.814913923,404.7005362,367.0861205,442.3152077
Wyoming,6071,6071,38.5847,-85.4117,Kentucky,0.001053237,0.000955349,0.001151126,404.7005362,367.0861205,442.3152077
Alabama,6073,6073,30.5335,-88.5574,Mississippi,150.8536862,136.8304614,164.8774791,990.0025446,897.9849023,1082.021432
Arizona,6073,6073,30.5335,-88.5574,Mississippi,0.13180141,0.119551683,0.144051137,990.0025446,897.9849023,1082.021432
Arkansas,6073,6073,30.5335,-88.5574,Mississippi,15.39418002,13.96340913,16.82495592,990.0025446,897.9849023,1082.021432
California,6073,6073,30.5335,-88.5574,Mississippi,0.007755043,0.007034283,0.008475802,990.0025446,897.9849023,1082.021432
Colorado,6073,6073,30.5335,-88.5574,Mississippi,0.104129371,0.094451506,0.113807237,990.0025446,897.9849023,1082.021432
Connecticut,6073,6073,30.5335,-88.5574,Mississippi,4.955160331,4.494622336,5.41569868,990.0025446,897.9849023,1082.021432
DC,6073,6073,30.5335,-88.5574,Mississippi,1.233153833,1.118542819,1.347765008,990.0025446,897.9849023,1082.021432
Delaware,6073,6073,30.5335,-88.5574,Mississippi,1.61223526,1.462392153,1.762078525,990.0025446,897.9849023,1082.021432
Florida,6073,6073,30.5335,-88.5574,Mississippi,88.8102453,80.55587771,97.0646698,990.0025446,897.9849023,1082.021432
Georgia,6073,6073,30.5335,-88.5574,Mississippi,73.70878373,66.85801166,80.55960152,990.0025446,897.9849023,1082.021432
Idaho,6073,6073,30.5335,-88.5574,Mississippi,0.000713411,0.000647106,0.000779716,990.0025446,897.9849023,1082.021432
Illinois,6073,6073,30.5335,-88.5574,Mississippi,25.78668701,23.39003527,28.18334242,990.0025446,897.9849023,1082.021432
Indiana,6073,6073,30.5335,-88.5574,Mississippi,23.46616351,21.28517601,25.6471561,990.0025446,897.9849023,1082.021432
Iowa,6073,6073,30.5335,-88.5574,Mississippi,2.612283323,2.369495093,2.855071692,990.0025446,897.9849023,1082.021432
Kansas,6073,6073,30.5335,-88.5574,Mississippi,3.183335534,2.887472745,3.479198575,990.0025446,897.9849023,1082.021432
Kentucky,6073,6073,30.5335,-88.5574,Mississippi,23.55515681,21.36588639,25.74443476,990.0025446,897.9849023,1082.021432
Louisiana,6073,6073,30.5335,-88.5574,Mississippi,58.34048385,52.91798697,63.76303997,990.0025446,897.9849023,1082.021432
Maine,6073,6073,30.5335,-88.5574,Mississippi,1.056210408,0.958045247,1.154375607,990.0025446,897.9849023,1082.021432
Maryland,6073,6073,30.5335,-88.5574,Mississippi,10.89762735,9.884787354,11.91046867,990.0025446,897.9849023,1082.021432
Massachusetts,6073,6073,30.5335,-88.5574,Mississippi,7.465787991,6.771909974,8.15966645,990.0025446,897.9849023,1082.021432
Michigan,6073,6073,30.5335,-88.5574,Mississippi,17.52403816,15.89533274,19.15274529,990.0025446,897.9849023,1082.021432
Minnesota,6073,6073,30.5335,-88.5574,Mississippi,1.788537871,1.622309593,1.9547662,990.0025446,897.9849023,1082.021432
Mississippi,6073,6073,30.5335,-88.5574,Mississippi,96.9605895,87.9471167,105.9744485,990.0025446,897.9849023,1082.021432
Missouri,6073,6073,30.5335,-88.5574,Mississippi,16.39570756,14.87186403,17.91955404,990.0025446,897.9849023,1082.021432
Montana,6073,6073,30.5335,-88.5574,Mississippi,0.00124503,0.001129316,0.001360744,990.0025446,897.9849023,1082.021432
Nebraska,6073,6073,30.5335,-88.5574,Mississippi,0.953637951,0.865005958,1.042269981,990.0025446,897.9849023,1082.021432
Nevada,6073,6073,30.5335,-88.5574,Mississippi,0.004017651,0.003644248,0.004391055,990.0025446,897.9849023,1082.021432
New Hampshire,6073,6073,30.5335,-88.5574,Mississippi,1.170025343,1.061282038,1.278768708,990.0025446,897.9849023,1082.021432
New Jersey,6073,6073,30.5335,-88.5574,Mississippi,14.73025232,13.36120535,16.0993006,990.0025446,897.9849023,1082.021432
New Mexico,6073,6073,30.5335,-88.5574,Mississippi,0.249407045,0.226226938,0.272587158,990.0025446,897.9849023,1082.021432
New York,6073,6073,30.5335,-88.5574,Mississippi,25.7404431,23.34809787,28.13279024,990.0025446,897.9849023,1082.021432
North Carolina,6073,6073,30.5335,-88.5574,Mississippi,51.36256935,46.58880953,56.13634651,990.0025446,897.9849023,1082.021432
North Dakota,6073,6073,30.5335,-88.5574,Mississippi,0.056586835,0.05132761,0.061846061,990.0025446,897.9849023,1082.021432
Ohio,6073,6073,30.5335,-88.5574,Mississippi,36.13029857,32.77229521,39.48830739,990.0025446,897.9849023,1082.021432
Oklahoma,6073,6073,30.5335,-88.5574,Mississippi,9.735853649,8.830988235,10.6407207,990.0025446,897.9849023,1082.021432
Oregon,6073,6073,30.5335,-88.5574,Mississippi,1.13E-06,1.02E-06,1.23E-06,990.0025446,897.9849023,1082.021432
Pennsylvania,6073,6073,30.5335,-88.5574,Mississippi,30.35607752,27.53474623,33.17741188,990.0025446,897.9849023,1082.021432
Rhode Island,6073,6073,30.5335,-88.5574,Mississippi,1.459616183,1.323957925,1.595274534,990.0025446,897.9849023,1082.021432
South Carolina,6073,6073,30.5335,-88.5574,Mississippi,32.52653855,29.50343323,35.54965714,990.0025446,897.9849023,1082.021432
South Dakota,6073,6073,30.5335,-88.5574,Mississippi,0.211775445,0.192092854,0.231458041,990.0025446,897.9849023,1082.021432
Tennessee,6073,6073,30.5335,-88.5574,Mississippi,56.82572166,51.54414086,62.10733447,990.0025446,897.9849023,1082.021432
Texas,6073,6073,30.5335,-88.5574,Mississippi,64.28651506,58.31160019,70.26144603,990.0025446,897.9849023,1082.021432
Utah,6073,6073,30.5335,-88.5574,Mississippi,0.001081112,0.000980632,0.001181591,990.0025446,897.9849023,1082.021432
Vermont,6073,6073,30.5335,-88.5574,Mississippi,0.548232843,0.497279556,0.599186155,990.0025446,897.9849023,1082.021432
Virginia,6073,6073,30.5335,-88.5574,Mississippi,24.2926939,22.03488711,26.55050599,990.0025446,897.9849023,1082.021432
Washington,6073,6073,30.5335,-88.5574,Mississippi,0.001461462,0.001325632,0.001597291,990.0025446,897.9849023,1082.021432
West Virginia,6073,6073,30.5335,-88.5574,Mississippi,8.596963664,7.797946352,9.39598285,990.0025446,897.9849023,1082.021432
Wisconsin,6073,6073,30.5335,-88.5574,Mississippi,4.91451913,4.457758836,5.371279679,990.0025446,897.9849023,1082.021432
Wyoming,6073,6073,30.5335,-88.5574,Mississippi,0.0025573,0.002319623,0.002794977,990.0025446,897.9849023,1082.021432
Alabama,6076,6076,45.8831,-106.614,Montana,5.424456552,4.920302754,5.928610512,377.7799903,342.6687289,412.8912741
Arizona,6076,6076,45.8831,-106.614,Montana,1.071169315,0.971614007,1.170724631,377.7799903,342.6687289,412.8912741
Arkansas,6076,6076,45.8831,-106.614,Montana,6.109817313,5.541964985,6.677669925,377.7799903,342.6687289,412.8912741
California,6076,6076,45.8831,-106.614,Montana,1.584443104,1.437183764,1.731702449,377.7799903,342.6687289,412.8912741
Colorado,6076,6076,45.8831,-106.614,Montana,3.339832726,3.029425771,3.65023977,377.7799903,342.6687289,412.8912741
Connecticut,6076,6076,45.8831,-106.614,Montana,3.110701549,2.821590361,3.399812796,377.7799903,342.6687289,412.8912741
DC,6076,6076,45.8831,-106.614,Montana,0.495305985,0.449271826,0.541340154,377.7799903,342.6687289,412.8912741
Delaware,6076,6076,45.8831,-106.614,Montana,0.713625648,0.64730069,0.779950618,377.7799903,342.6687289,412.8912741
Florida,6076,6076,45.8831,-106.614,Montana,4.264401246,3.868064525,4.66073799,377.7799903,342.6687289,412.8912741
Georgia,6076,6076,45.8831,-106.614,Montana,5.790834124,5.252629064,6.329039316,377.7799903,342.6687289,412.8912741
Idaho,6076,6076,45.8831,-106.614,Montana,0.327429629,0.296998062,0.357861199,377.7799903,342.6687289,412.8912741
Illinois,6076,6076,45.8831,-106.614,Montana,34.37731689,31.18225296,37.57238301,377.7799903,342.6687289,412.8912741
Indiana,6076,6076,45.8831,-106.614,Montana,16.73243239,15.1773031,18.28756264,377.7799903,342.6687289,412.8912741
Iowa,6076,6076,45.8831,-106.614,Montana,11.80566964,10.70843704,12.90290324,377.7799903,342.6687289,412.8912741
Kansas,6076,6076,45.8831,-106.614,Montana,10.98298755,9.962215281,12.00376089,377.7799903,342.6687289,412.8912741
Kentucky,6076,6076,45.8831,-106.614,Montana,7.709815992,6.993258454,8.426373846,377.7799903,342.6687289,412.8912741
Louisiana,6076,6076,45.8831,-106.614,Montana,3.739761363,3.392184782,4.087338023,377.7799903,342.6687289,412.8912741
Maine,6076,6076,45.8831,-106.614,Montana,1.005197825,0.911773926,1.098621738,377.7799903,342.6687289,412.8912741
Maryland,6076,6076,45.8831,-106.614,Montana,4.836104562,4.386632887,5.285576349,377.7799903,342.6687289,412.8912741
Massachusetts,6076,6076,45.8831,-106.614,Montana,5.285299977,4.794079835,5.776520211,377.7799903,342.6687289,412.8912741
Michigan,6076,6076,45.8831,-106.614,Montana,22.58067988,20.48200927,24.67935163,377.7799903,342.6687289,412.8912741
Minnesota,6076,6076,45.8831,-106.614,Montana,16.11318982,14.6156122,17.61076864,377.7799903,342.6687289,412.8912741
Mississippi,6076,6076,45.8831,-106.614,Montana,3.227563064,2.927590518,3.527535701,377.7799903,342.6687289,412.8912741
Missouri,6076,6076,45.8831,-106.614,Montana,19.17821994,17.39577553,20.96066566,377.7799903,342.6687289,412.8912741
Montana,6076,6076,45.8831,-106.614,Montana,3.850596696,3.492709741,4.208485627,377.7799903,342.6687289,412.8912741
Nebraska,6076,6076,45.8831,-106.614,Montana,10.31547631,9.356741762,11.27421221,377.7799903,342.6687289,412.8912741
Nevada,6076,6076,45.8831,-106.614,Montana,0.33957379,0.308013539,0.371134044,377.7799903,342.6687289,412.8912741
New Hampshire,6076,6076,45.8831,-106.614,Montana,1.014912085,0.920585318,1.109238869,377.7799903,342.6687289,412.8912741
New Jersey,6076,6076,45.8831,-106.614,Montana,7.615066469,6.907315821,8.322817268,377.7799903,342.6687289,412.8912741
New Mexico,6076,6076,45.8831,-106.614,Montana,0.722665758,0.65550062,0.789830906,377.7799903,342.6687289,412.8912741
New York,6076,6076,45.8831,-106.614,Montana,17.95168889,16.28324362,19.62013457,377.7799903,342.6687289,412.8912741
North Carolina,6076,6076,45.8831,-106.614,Montana,8.287953712,7.517664174,9.058243451,377.7799903,342.6687289,412.8912741
North Dakota,6076,6076,45.8831,-106.614,Montana,4.327292647,3.925106916,4.729479187,377.7799903,342.6687289,412.8912741
Ohio,6076,6076,45.8831,-106.614,Montana,23.68891957,21.4872491,25.89059101,377.7799903,342.6687289,412.8912741
Oklahoma,6076,6076,45.8831,-106.614,Montana,13.62670396,12.36022268,14.89318633,377.7799903,342.6687289,412.8912741
Oregon,6076,6076,45.8831,-106.614,Montana,0.186408425,0.169083483,0.203733367,377.7799903,342.6687289,412.8912741
Pennsylvania,6076,6076,45.8831,-106.614,Montana,17.81611887,16.16027333,19.47196487,377.7799903,342.6687289,412.8912741
